taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
2040280	1.131370849898476	0.6422616289332564	0.2971785656276506	2.282794586417092	1.2000000000000002	0.65	0.3263002119681649	2.450442269800039	rod-shaped	['0.8', ' 1.6']	['0.55', ' 0.75']	Marmoricola endophyticus	Marmoricola	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2040469	2.23606797749979	0.812403840463596	1.0187211240895488	5.7069864660427285	3.0	0.8500000000000001	1.5415729701318168	8.011061266653973	rod-shaped	['1.0', ' 5.0']	['0.6', ' 1.1']	Arenibacter antarcticus	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2040573	1.284523257866513	0.3872983346207417	0.1361201611005489	1.562922611414147	1.3	0.4	0.1466076571675237	1.6336281798666925	rod-shaped	['1.1', ' 1.5']	['0.3', ' 0.5']	Edaphobacter acidisoli	Edaphobacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	bacdive
2041023	4.242640687119285	0.8944271909999159	2.478401370067267	11.921505918955319	4.25	0.9	2.512881423790136	12.01659189998096	rod-shaped	['4.0', ' 4.5']	['0.8', ' 1.0']	Paenibacillus albidus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2041036	1.140175425099138	0.5338539126015656	0.21528095322850735	1.9122469585813457	1.15	0.5349999999999999	0.2234349128119803	1.9493582415524666	rod-shaped	['1.0', ' 1.0', '1.3', ' 1.3']	['0.5', ' 0.5', '0.57', ' 0.57']	Corynebacterium gottingense	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2041189	1.296148139681572	0.5477225575051662	0.2623796814474868	2.2303095341564223	1.2999999999999998	0.55	0.265300954610963	2.2462387473167023	ovoid-shaped	['1.2', ' 1.4']	['0.5', ' 0.6']	Caldovatus sediminis	Caldovatus	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2041346	1.414213562373095	0.5	0.24495526016000407	2.221441469079183	1.5	0.5	0.2617993877991494	2.356194490192345	rod-shaped	['1.0', ' 2.0']	['0.5', ' 0.5']	Chryseomicrobium excrementi	Chryseomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2042995	2.23606797749979	0.3464101615137754	0.1998616457458165	2.433467205584167	5.25	0.4	0.642979296434711	6.5973445725385655	rod-shaped	['0.5', ' 10.0']	['0.2', ' 0.6']	Pseudobizionia ponticola	Pseudobizionia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2043170	1.907878402833891	0.4898979485566356	0.3288454105332501	2.936338945828915	2.0	0.5	0.3599741582238304	3.141592653589793	rod-shaped	['1.4', ' 2.6']	['0.4', ' 0.6']	Paremcibacter congregatus	Paremcibacter	Emcibacteraceae	Emcibacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2044852	1.897366596101028	0.4	0.22167495755996083	2.384301183791064	2.1	0.4	0.2471386220823971	2.6389378290154264	rod-shaped	['1.2', ' 3.0']	['0.4', ' 0.4']	Hymenobacter cavernae	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2044855	1.2	0.4898979485566356	0.1954134751345803	1.846871755433084	1.3	0.5	0.222529479629277	2.042035224833365	rod-shaped	['0.8', ' 1.8']	['0.4', ' 0.6']	Sphingobacterium tabacisoli	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2044856	1.140175425099138	1.140175425099138	0.7760927935139323	4.084070449666731	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	['1.0', ' 1.3']	['1.0', ' 1.3']	Kineococcus terrestris	Kineococcus	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2044857	1.140175425099138	1.140175425099138	0.7760927935139323	4.084070449666731	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	['1.0', ' 1.3']	['1.0', ' 1.3']	Kineococcus aureolus	Kineococcus	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2044858	1.9442222095223585	0.5477225575051662	0.4150785367070257	3.345464301234635	1.95	0.55	0.4197298684889864	3.369358120975054	rod-shaped	['1.8', ' 2.1']	['0.5', ' 0.6']	Sabulilitoribacter arenilitoris	Sabulilitoribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2044859	2.598076211353316	0.9486832980505138	1.6129436203067329	7.743245232886393	2.6	0.95	1.6184765402978163	7.759733854366789	rod-shaped	['2.5', ' 2.7']	['0.9', ' 1.0']	Cohnella algarum	Cohnella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2045105	1.8439088914585773	0.447213595499958	0.2662244822612892	2.5906236686830386	1.85	0.45	0.2703733177495716	2.615375884113503	rod-shaped	['1.7', ' 2.0']	['0.4', ' 0.5']	Flavobacterium limi	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2045106	0.7071067811865476	0.2449489742783178	0.0294739725457021	0.5441398092702653	0.75	0.25	0.0327249234748936	0.5890486225480862	rod-shaped	['0.5', ' 1.0']	['0.2', ' 0.3']	Parapedobacter defluvii	Parapedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2045119	5.408326913195984	0.6928203230275509	1.9518288423617736	11.771543900070826	5.5	0.7	2.0268508603410145	12.095131716320704	rod-shaped	['4.5', ' 6.5']	['0.6', ' 0.8']	Gemmobacter straminiformis	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2045208	1.624807680927192	0.848528137423857	0.7588633115277833	4.331298194028051	1.75	0.8999999999999999	0.9224501429103028	4.948008429403924	rod-shaped	['1.1', ' 2.4']	['0.6', ' 1.2']	Massilia violaceinigra	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2045214	3.04138126514911	0.99498743710662	2.106926076357789	9.506887098465818	3.1	1.0	2.17293491873294	9.73893722612836	rod-shaped	['2.5', ' 3.7']	['0.9', ' 1.1']	Stenotrophomonas lactitubi	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2045267	2.23606797749979	0.3464101615137754	0.1998616457458165	2.433467205584167	5.25	0.4	0.642979296434711	6.5973445725385655	rod-shaped	['0.5', ' 10.0']	['0.2', ' 0.6']	Aestuariimonas insulae	Aestuariimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2045451	2.4269322199023198	0.9797958971132712	1.5836142164822409	7.470387615480182	2.5	1.0	1.7016960206944711	7.853981633974483	rod-shaped	['1.9', ' 3.1']	['0.8', ' 1.2']	Stenotrophomonas indicatrix	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2045452	1.5811388300841898	0.848528137423857	0.7341691581479479	4.214888838624436	1.75	0.8999999999999999	0.9224501429103028	4.948008429403924	rod-shaped	['1.0', ' 2.5']	['0.6', ' 1.2']	Nocardioides houyundeii	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2047720	1.284523257866513	0.8366600265340756	0.5528775873789175	3.376298725417852	1.3	0.85	0.5769076759389005	3.4714598822167213	rod-shaped	['1.1', ' 1.5']	['0.7', ' 1.0']	Aurantimonas aggregata	Aurantimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2047724	2.569046515733026	0.99498743710662	1.739664940104605	8.030441778427752	2.65	1.0	1.8195057452040884	8.32522053201295	coccus-shaped	['2.0', ' 3.3']	['0.9', ' 1.1']	Franconibacter daqui	Franconibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2047730	1.6613247725836149	0.7937253933193772	0.6911128999795875	4.142616097662704	1.75	0.8	0.7456046564519777	4.39822971502571	vibrio-shaped	['1.2', ' 2.3']	['0.7', ' 0.9']	Desulfonatronum parangueonense	Desulfonatronum	Desulfonatronaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2047734	2.121320343559643	0.7745966692414834	0.8779753008064242	5.162163488590929	2.25	0.85	1.115985340340824	6.00829594999048	rod-shaped	['1.5', ' 3.0']	['0.5', ' 1.2']	Paenibacillus azotifigens	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2047982	2.765863337187866	0.3872983346207417	0.31063642775045197	3.365318863087128	3.1	0.4	0.3728023282259888	3.895574890451344	rod-shaped	['1.7', ' 4.5']	['0.3', ' 0.5']	Aquimarina algiphila	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2048283	2.181742422927143	0.6324555320336759	0.61918400835067	4.33494253476031	2.25	0.65	0.6747224722053579	4.594579255875073	curved-shaped	['1.7', ' 2.8']	['0.5', ' 0.8']	Thalassospira marina	Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2048548	3.162277660168379	1.1224972160321824	2.7591202579317926	11.151547670782112	3.5	1.15	3.2372476049069068	12.644910430698916	rod-shaped	['2.0', ' 5.0']	['0.9', ' 1.4']	Paenibacillus solanacearum	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2048549	2.449489742783178	0.8944271909999159	1.351731403366484	6.882884651454572	2.5	0.9	1.399579527174253	7.0685834705770345		['2.0', ' 3.0']	['0.8', ' 1.0']	Paenibacillus nebraskensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2048557	1.7888543819998317	0.9486832980505138	1.040938415606918	5.331459525790039	1.8	0.95	1.051419066324859	5.372123437638546	rod-shaped	['1.6', ' 2.0']	['0.9', ' 1.0']	Spirosoma flavum	Spirosoma	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2048558	1.7748239349298849	0.6928203230275509	0.5820304907636841	3.863009429764197	1.8	0.7	0.602923990101441	3.95840674352314	rod-shaped	['1.5', ' 2.1']	['0.6', ' 0.8']	Winogradskyella haliclonae	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2049295	1.3416407864998738	0.5916079783099616	0.314593861091114	2.4935618646198243	1.4	0.6	0.3392920065876976	2.638937829015426	rod-shaped	['1.0', ' 1.8']	['0.5', ' 0.7']	Nocardioides immobilis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2049305	2.121320343559643	0.4898979485566356	0.3690782685103683	3.2648388556215924	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	['1.5', ' 3.0']	['0.4', ' 0.6']	Changchengzhania lutea	Changchengzhania	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2049319	0.66332495807108	0.3872983346207417	0.0629369605358063	0.807089766055733	0.75	0.4	0.0774926187885482	0.942477796076938	rod-shaped	['0.4', ' 1.1']	['0.3', ' 0.5']	Polynucleobacter victoriensis	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2049468	0.6324555320336759	0.4898979485566356	0.08843386326566839	0.9733868822336668	0.7	0.5	0.1047197551196597	1.0995574287564276	coccus-shaped	['0.4', ' 1.0']	['0.4', ' 0.6']	Paracoccus alimentarius	Paracoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2049879	1.0816653826391969	1.0816653826391969	0.6626396438496304	3.675663404700059	1.1	1.1	0.696909970321336	3.8013271108436495	coccus-shaped	['0.9', ' 1.3']	['0.9', ' 1.3']	Sulfurisphaera javensis	Sulfurisphaera	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea	bacdive
2050951	0.7071067811865476	0.6928203230275509	0.1795106068062595	1.5390597961942367	0.95	0.75	0.3092505268377453	2.238384765682728	rod-shaped	['0.5', ' 1.0']	['0.3', ' 1.6']	Pseudomaribius aestuariivivens	Pseudomaribius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2051041	1.7320508075688772	0.7937253933193772	0.726108201708127	4.318975841337722	1.75	0.8	0.7456046564519777	4.39822971502571	rod-shaped	['1.5', ' 2.0']	['0.7', ' 0.9']	Ravibacter arvi	Ravibacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2051553	3.2726136343907144	0.848528137423857	1.690675625557438	8.72390356765137	3.6	0.8500000000000001	1.8820430739646103	9.613273519984768	rod-shaped	['2.1', ' 5.1']	['0.8', ' 0.9']	Methylobacterium currus	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2051957	1.5491933384829666	0.4242640687119284	0.19901907528086232	2.064865395436372	1.7	0.4499999999999999	0.2465168485363739	2.4033183799961915	rod-shaped	['1.0', ' 2.4']	['0.3', ' 0.6']	Rubrobacter indicoceani	Rubrobacter	Rubrobacteraceae	Rubrobacterales	Rubrobacteria	Actinobacteria	Bacteria	bacdive
2051959	1.8734993995195195	0.529150262212918	0.3732152963861703	3.114457770686676	2.0	0.55	0.4316090157103728	3.455751918948773	rod-shaped	['1.3', ' 2.7']	['0.4', ' 0.7']	Edaphobacter lichenicola	Edaphobacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	bacdive
2052483	2.264950330581225	1.0816653826391969	1.7499789389703615	7.696645540479204	2.3	1.1	1.8373081035744308	7.948229413582177	coccus-shaped	['1.9', ' 2.7']	['0.9', ' 1.3']	Deinococcus hibisci	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
2052484	1.7320508075688772	0.3	0.11536287361523262	1.632419427810796	1.75	0.3	0.116631627264521	1.6493361431346414	rod-shaped	['1.5', ' 2.0']	['0.3', ' 0.3']	Mitsuaria noduli	Mitsuaria		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2052804	2.449489742783178	0.4	0.2910567984197017	3.078119592388473	2.75	0.4	0.3288200310757317	3.4557519189487724	rod-shaped	['1.5', ' 4.0']	['0.4', ' 0.4']	Euzebya rosea	Euzebya	Euzebyaceae	Euzebyales	Nitriliruptoria	Actinobacteria	Bacteria	bacdive
2052941	6.324555320336757	1.224744871391589	6.969985013036376	24.33467205584166	6.5	1.25	7.46537316771012	25.525440310417068	rod-shaped	['5.0', ' 8.0']	['1.0', ' 1.5']	Bifidobacterium callitrichidarum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2052942	1.0583005244258363	1.0583005244258363	0.6206198418609342	3.5185837720205693	1.1	1.1	0.696909970321336	3.8013271108436495	coccus-shaped	['0.8', ' 1.4']	['0.8', ' 1.4']	Trichococcus paludicola	Trichococcus	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
2052943	1.2649110640673518	1.2649110640673518	1.0596894150182508	5.02654824574367	1.4	1.4	1.4367550402417315	6.157521601035994	coccus-shaped	['0.8', ' 2.0']	['0.8', ' 2.0']	Trichococcus alkaliphilus	Trichococcus	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
2052944	2.445403852127497	1.0392304845413265	1.780429452758116	7.983849514112567	2.45	1.05	1.8183930978059424	8.081747101359744		['2.3', ' 2.6']	['0.9', ' 1.2']	Castellaniella fermenti	Castellaniella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2053187	7.176350047203662	0.4582575694955839	1.158427325122762	10.331494160951811	11.55	0.5	2.2351122733352384	18.14269757448105	rod-shaped	['2.5', ' 20.6']	['0.3', ' 0.7']	Rhodohalobacter barkolensis	Rhodohalobacter	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	bacdive
2053190	0.99498743710662	0.447213595499958	0.13287621203794564	1.3979204810774086	1.0	0.45	0.1351866588747858	1.413716694115407	rod-shaped	['0.9', ' 1.1']	['0.4', ' 0.5']	Microbacterium deserti	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2053191	0.7937253933193772	0.447213595499958	0.10126204412752209	1.1151547670782112	0.8	0.45	0.1033780332571891	1.1309733552923256	rod-shaped	['0.7', ' 0.9']	['0.4', ' 0.5']	Microbacterium album	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2053454	2.449489742783178	0.5477225575051662	0.5341293945012479	4.214888838624436	2.5	0.55	0.5504004879242368	4.319689898685966	spiral-shaped	['2.0', ' 3.0']	['0.5', ' 0.6']	Terasakiella salincola	Terasakiella	Terasakiellaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2054227	1.2	0.46	0.173945796439062	1.734159144781566	1.2	0.46	0.173945796439062	1.734159144781566	rod-shaped	['1.2', ' 1.2']	['0.46', ' 0.46']	Sphingopyxis lindanitolerans	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2054316	1.9364916731037085	0.7071067811865476	0.6678984405334198	4.301802907159107	2.0	0.75	0.7731263170943632	4.71238898038469	rod-shaped	['1.5', ' 2.5']	['0.5', ' 1.0']	Thalassotalea atypica	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2054411	2.0493901531919194	0.5	0.3696718921255434	3.2191745248034973	2.15	0.5	0.3894265893512347	3.377212102609028	rod-shaped	['1.5', ' 2.8']	['0.5', ' 0.5']	Hymenobacter defluvii	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2054424	0.9797958971132712	0.4898979485566356	0.1539059796194237	1.5079644737231006	1.0	0.5	0.1636246173744683	1.5707963267948966	rod-shaped	['0.8', ' 1.2']	['0.4', ' 0.6']	Paenibacillus shunpengii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2054903	2.6457513110645907	1.3416407864998738	3.108109471136072	11.151547670782112	2.65	1.35	3.149053936142069	11.239047718217485	rod-shaped	['2.5', ' 2.8']	['1.2', ' 1.5']	Deinococcus koreensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
2055160	5.656854249492379	0.916515138991168	3.5304694621239325	16.28787789435081	6.0	0.95	4.028470804682887	17.907078125461823	rod-shaped	['4.0', ' 8.0']	['0.7', ' 1.2']	Kyrpidia spormannii	Kyrpidia	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2055905	1.8027756377319948	0.282842712474619	0.1073478900738453	1.6019042244414097	1.9	0.3	0.1272345024703866	1.7907078125461822	rod-shaped	['1.3', ' 2.5']	['0.2', ' 0.4']	Muricauda iocasae	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2055955	2.23606797749979	0.3872983346207417	0.24822138237912617	2.720699046351327	2.25	0.4	0.2659881780039358	2.827433388230814	rod-shaped	['2.0', ' 2.5']	['0.3', ' 0.5']	Tsuneonella flava	Tsuneonella	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2056226	1.5811388300841898	0.3872983346207417	0.1710643599487759	1.9238247452427963	1.75	0.4	0.2031563249321399	2.199114857512855	rod-shaped	['1.0', ' 2.5']	['0.3', ' 0.5']	Minwuia thermotolerans	Minwuia	Minwuiaceae	Minwuiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2056700	0.7348469228349535	0.447213595499958	0.0920134356110987	1.032432697718186	0.75	0.45	0.0954258768527899	1.0602875205865552	coccus-shaped	['0.6', ' 0.9']	['0.4', ' 0.5']	Cysteiniphilum litorale	Cysteiniphilum	Fastidiosibacteraceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2056778	1.7320508075688772	0.5477225575051661	0.3650868278811078	2.9803764797388297	3.25	0.65	1.0065531962407797	6.636614480708438	rod-shaped	['0.5', ' 6.0']	['0.3', ' 1.0']	Thalassotalea insulae	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2056779	2.121320343559643	0.4898979485566356	0.3690782685103683	3.2648388556215924	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	['1.5', ' 3.0']	['0.4', ' 0.6']	Arenibacter catalasegens	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2057004	2.683281572999748	0.9797958971132712	1.7768970751486513	8.259461581745484	2.7	1.0	1.858775653373961	8.482300164692441	rod-shaped	['2.4', ' 3.0']	['0.8', ' 1.2']	Paraburkholderia azotifigens	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2057025	3.464101615137755	0.9797958971132712	2.365621517106196	10.662919051580076	3.5	1.0	2.4870941840919194	10.995574287564276	rod-shaped	['3.0', ' 4.0']	['0.8', ' 1.2']	Spirosoma pollinicola	Spirosoma	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2057246	2.23606797749979	0.7	0.7707426145373806	4.917370311728509	3.0	0.7	1.0647381101791404	6.5973445725385655	rod-shaped	['1.0', ' 5.0']	['0.7', ' 0.7']	Acidipropionibacterium virtanenii	Acidipropionibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2058085	1.6911534525287766	0.316227766016838	0.12454405800910541	1.680091324515295	1.75	0.35	0.1571450825264394	1.9242255003237485	rod-shaped	['1.3', ' 2.2']	['0.2', ' 0.5']	Arenimonas caeni	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2058175	1.414213562373095	0.7348469228349535	0.4959026604082683	3.264838855621592	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	['1.0', ' 2.0']	['0.6', ' 0.9']	Antarcticibacterium flavum	Antarcticibacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2058179	0.6	0.3464101615137754	0.0456658715792109	0.6529677711243184	0.6	0.35	0.0465021162578239	0.6597344572538565	ovoid-shaped	['0.6', ' 0.6']	['0.3', ' 0.4']	Pontibacter brevis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2058658	1.9364916731037085	0.3464101615137754	0.17162724423340717	2.107444419312218	2.0	0.35	0.1811979012804862	2.199114857512855	rod-shaped	['1.5', ' 2.5']	['0.3', ' 0.4']	Brumimicrobium salinarum	Brumimicrobium	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2059302	4.898979485566356	0.282842712474619	0.3018881153213029	4.353118474162122	5.5	0.3	0.38170350741116	5.18362787842316	rod-shaped	['3.0', ' 8.0']	['0.2', ' 0.4']	Chryseolinea flava	Chryseolinea	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2059724	1.284523257866513	0.6928203230275509	0.3971914901501972	2.795840962154816	1.3	0.7	0.4105014400690662	2.858849314766712	rod-shaped	['1.1', ' 1.5']	['0.6', ' 0.8']	Oceanimonas marisflavi	Oceanimonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2059725	1.2409673645990855	0.7483314773547882	0.436094829155987	2.917455541306407	1.25	0.75	0.4417864669110646	2.945243112740431	rod-shaped	['1.1', ' 1.4']	['0.7', ' 0.8']	Zobellella maritima	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2059726	2.582634314028992	0.5477225575051662	0.5655008450180886	4.443993520087513	2.6	0.55	0.5741587823670097	4.4924774946334045	rod-shaped	['2.3', ' 2.9']	['0.5', ' 0.6']	Maribacter litoralis	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2060098	2.244994432064365	0.6324555320336759	0.6390552130736992	4.460619068312845	2.3	0.65	0.6913140084071289	4.69668101711674	rod-shaped	['1.8', ' 2.8']	['0.5', ' 0.8']	Paenibacillus limicola	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2060666	5.099019513592784	1.019803902718557	3.8872875846444854	16.33628179866692	5.25	1.05	4.242917228213865	17.318029502913735	rod-shaped	['4.0', ' 6.5']	['0.8', ' 1.3']	Saccharibacillus endophyticus	Saccharibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2064846	1.0	0.7	0.2950479100496413	2.199114857512855	1.0	0.7	0.2950479100496413	2.199114857512855	oval-shaped	['1.0', ' 1.0']	['0.7', ' 0.7']	Desertimonas flava	Desertimonas	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria	bacdive
2065192	2.1	0.4242640687119284	0.2768875325425227	2.7990162510397707	2.9000000000000004	0.4499999999999999	0.4373686022419539	4.09977841293468	rod-shaped	['0.9', ' 4.9']	['0.3', ' 0.6']	Flavobacterium phocarum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2066023	2.549509756796392	1.284523257866513	2.74905324874709	10.288416165848044	2.625	1.3	2.9090493473771986	10.72068493037517	rod-shaped	['2.0', ' 3.25']	['1.1', ' 1.5']	Nannocystis konarekensis	Nannocystis	Nannocystaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2066697	1.624807680927192	1.2409673645990855	1.46490416710102	6.33449790062866	1.7000000000000002	1.25	1.5748869422292584	6.675884388878311	rod-shaped	['1.2', ' 2.2']	['1.1', ' 1.4']	Mangrovicella endophytica	Mangrovicella	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2067568	0.8944271909999159	0.447213595499958	0.1170802455173454	1.2566370614359177	0.9	0.45	0.1192823460659874	1.2723450247038663	rod-shaped	['0.8', ' 1.0']	['0.4', ' 0.5']	Microbacterium halophytorum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2067569	2.32379000772445	0.4582575694955839	0.3580770591383695	3.345464301234633	2.4	0.5	0.4385139745635753	3.769911184307752	rod-shaped	['1.8', ' 3.0']	['0.3', ' 0.7']	Pannonibacter carbonis	Pannonibacter	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
