taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash
taxid1701104	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	rod-shaped	Endozoicomonas acroporae	Endozoicomonas	Endozoicomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6698	5576021.5	46.885000000000005	4796.5	85.85826549224728	5.5	-0.682788028502286	0.24885192624049152	1.12
taxid1701758	1.2	0.7	0.3720169300625912	2.638937829015426	rod-shaped	Aureimonas populi	Aureimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9563	4797175.0	67.1	4400.0	88.6678344380377	1.0	-0.28890480013551695	0.11331900812986201	0.94
taxid1702097	1.3266499161421599	1.3266499161421599	1.2225527982617328	5.5292030703180375	coccus-shaped	Saccharolobus caldissimus	Saccharolobus	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea	genus	N1925	2727312.0	35.84	3025.0	86.75906921536141	1.0	-0.0745912837297544	0.0280160363362157	0.68
taxid1703256	1.8165902124584952	0.4472135954999579	0.2619332741986674	2.552241936948568	rod-shaped	Pseudoalteromonas gelatinilytica	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6714	4717055.5	41.24	4189.5	89.13786271918201	1.0	-0.8133339340418716	0.3036820869057495	1.45
taxid1703337	1.0816653826391969	0.4898979485566356	0.17310792526061686	1.6647477033550435	pleomorphic-shaped	Prevotella colorans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N8538	3112461.0	46.709999999999994	2648.5	87.91953970877607	0.0	-0.504856008797439	0.193444338395252	2.04
taxid1703339	1.2649110640673518	0.6324555320336759	0.3311529421932034	2.513274122871835	rod-shaped	Croceicoccus mobilis	Croceicoccus	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001028705	3863562.0	62.61	3881.0	90.6283631529661	1.0	-0.403147307048141	0.14125198043396	1.47
taxid1703341	1.1832159566199232	0.3872983346207417	0.12418517584987535	1.4396586137792409	rod-shaped	Croceicoccus pelagius	Croceicoccus	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001028705	3863562.0	62.61	3881.0	90.6283631529661	1.0	-0.403147307048141	0.14125198043396	1.47
taxid1703343	3.3541019662496847	0.6324555320336759	0.9874916212174684	6.66432440723755	rod-shaped	Marinirhabdus gelatinilytica	Marinirhabdus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	0.97
taxid1703345	9.486832980505136	0.31622776601683805	0.7368152963798776	9.424777960769381	filament-shaped	Niastella vici	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8797	8790123.5	44.69	7124.0	88.56581461554237	2.0	-0.5030084756598535	0.221016646152974	0.28
taxid1704088	1.224744871391589	0.31622776601683805	0.08791241370730969	1.2167336027920834	rod-shaped	Methyloterrigena soli	Methyloterrigena	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N7446	4169614.5	62.035	4097.0	89.67578020424801	1.0	-0.4504352779427405	0.16436590632710701	1.89
taxid1704499	3.872983346207418	3.872983346207418	30.41834006980209	47.1238898038469	coccus-shaped	Methylovulum psychrotolerans	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000384075	4687143.0	50.66	4255.0	87.22097874974159	3.0	-0.334706927088625	0.165267669955897	1.51
taxid1705399	1.4832396974191326	0.6324555320336759	0.3997429052538288	2.9470751386686165	rod-shaped	Hymenobacter monticola	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481576	0.235432929814444	0.87
taxid1705565	2.297825058615212	0.5291502622129179	0.4665293825202973	3.8198459584871367	rod-shaped	Paenibacillus solani	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001277345	6198757.0	47.01	5710.0	86.11276422031064	0.0	-0.742532410978761	0.26987036009148396	1.34
taxid1705616	2.0493901531919194	0.6928203230275509	0.6855395164695969	4.460619068312843	rod-shaped	Tagaea marina	Tagaea	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N5318	4328223.5	64.91499999999999	3862.5	89.03071443763719	1.0	-0.28562062021530954	0.1226193161065735	1.5
taxid1706046	2.5377155080899043	0.5291502622129179	0.5192840476818206	4.218633742818203	rod-shaped	Sulfurirhabdus autotrophica	Sulfurirhabdus	Sulfuricellaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	family	G000297055	3217213.0	56.12	3085.0	91.1751257998771	2.0	-0.19480350747240902	0.0785480554107841	1.56
taxid1706195	1.0	0.4898979485566356	0.15771436329150285	1.5390597961942367	rod-shaped	Lysobacter aestuarii	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7078	3274734.0	67.24	3060.5	89.7201310267989	1.0	-0.279179033679236	0.09936530544722741	0.92
taxid1706829	1.3266499161421599	0.4898979485566356	0.2192864219023788	2.041793549558854	rod-shaped	Sediminibacterium aquarii	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8794	3233071.0	39.260000000000005	2964.0	93.54387580277236	1.0	-0.5744981281363241	0.24623326904544698	1.59
taxid1706838	4.242640687119285	0.6324555320336759	1.2666342930088692	8.429777677248872	rod-shaped	Flavobacterium terriphilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	0.8
taxid1707093	3.1622776601683795	0.3872983346207417	0.3573378899324529	3.8476494904855927	rod-shaped	Margalitia camelliae	Margalitia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001420715	5297592.0	36.71	5111.0	82.29540893296426	8.0	-0.7882008975005609	0.269472588882269	2.16
taxid1707096	3.3166247903554003	0.7937253933193772	1.5101567440923132	8.270209096482949	rod-shaped	Pullulanibacillus camelliae	Pullulanibacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N2721	3242009.0	45.28	3216.0	84.28174551888263	1.0	-0.24448637279542698	0.0986730558810683	1.92
taxid1707435	1.6124515496597098	0.4472135954999579	0.2298672480305521	2.265434679827796	rod-shaped	Pedobacter solisilvae	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796258	1.0	-0.5969891175746764	0.24226505897030648	1.93
taxid1707527	1.9748417658131496	0.5916079783099616	0.4886540712660535	3.670423682286146	rod-shaped	Brevibacillus sediminis	Brevibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3729	5673319.5	47.355000000000004	5543.5	87.59285380370986	1.0	-0.9329927736847676	0.31552097559158504	2.25
taxid1707952	5.2915026221291805	0.6	1.4395884510072787	9.9742474584793	filament-shaped	Chloroflexus islandicus	Chloroflexus	Chloroflexaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria	genus	N2353	4890986.0	56.43	4060.0	84.99212633199113	3.0	-0.10896599482739501	0.0479895895616028	0.74
taxid1707966	6.0	1.3416407864998738	7.850066838898775	25.28933303174661		Racemicystis crocea	Racemicystis	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N2790	11577721.0	68.71	9664.0	87.56475572772352	3.0	-0.136401902632581	0.0703616975436278	1.43
taxid1708347	1.3038404810405295	0.34641016151377546	0.11200127411529197	1.4189430213444896	rod-shaped	Arenimonas aestuarii	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6655	3091755.0	69.93	2830.0	92.42886321846329	1.0	-0.260007998032002	0.102014209166478	2.45
taxid1708783	2.336664289109585	0.4898979485566356	0.4096696459504525	3.596266064571348	rod-shaped	Pseudomonas oceani	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5045115.0	62.165000000000006	4601.5	89.02287347525258	4.0	-0.665008983716977	0.2459643882670585	1.25
taxid1708790	0.6044832503882965	0.4935585071701226	0.0841751809041305	0.9372874158822904	rod-shaped	Tsuneonella rigui	Tsuneonella	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001441535	2902267.0	64.69	2844.0	91.77222495380337	1.0	-0.30857048665054804	0.109914357990779	0.19
taxid1709001	0.7776888838089432	0.7776888838089432	0.24627271376258425	1.9000352368911064	sphere-shaped	Mongoliimonas terrestris	Mongoliimonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N9375	4620652.0	67.19	4702.0	87.76381085229346	1.0	-0.236733962691952	0.0987906163824442	1.13
taxid1710544	0.5916079783099616	0.5916079783099616	0.1084178245770483	1.0995574287564276	coccus-shaped	Microlunatus nigridraconis	Microlunatus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	G000270245	5683123.0	67.27	5200.0	89.92077067485607	1.0	-0.268768147229517	0.0911655794345787	0.33
taxid1712261	1.7846568297574747	0.32496153618543844	0.13903205872032728	1.8219504015874832	rod-shaped	Pyruvatibacter mobilis	Pyruvatibacter	Parvibaculaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N5756	3649981.0	59.989999999999995	3537.5	90.4733799667485	1.0	-0.21855916567857753	0.09195993078226265	2.51
taxid1712516	2.8142494558940574	1.161895003862225	2.573265986959644	10.272575638876912	rod-shaped	Paenibacillus baekrokdamisoli	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.27042787491241393	0.99
taxid1712665	1.7748239349298849	0.34641016151377546	0.15639041887632635	1.9315047148820983	rod-shaped	Agathobacter ruminis	Agathobacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	family	N1838	3365449.5	42.175	3076.5	89.19192471481449	0.0	-0.649751557504839	0.234518394179255	2.19
taxid1714016	2.9580398915498085	0.7483314773547882	1.1913027702448822	6.954211786057267	rod-shaped	Domibacillus iocasae	Domibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N7677	3719988.5	44.0	3656.5	86.05274982809522	1.0	-0.7225895494877771	0.272174923101325	2.41
taxid1714264	1.8165902124584952	0.5477225575051661	0.3850059558816136	3.1258452228282936	rod-shaped	Domibacillus antri	Domibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N7677	3719988.5	44.0	3656.5	86.05274982809522	1.0	-0.7225895494877771	0.272174923101325	1.89
taxid1714300	2.1354156504062622	0.8366600265340756	1.0206801130236234	5.612822574095608	rod-shaped	Marinobacterium profundum	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9198	4380400.0	56.42	4227.0	91.54579905099676	1.0	-0.64942898922073	0.255756882077675	2.26
taxid1714354	2.1	0.8	0.9215338450530062	5.277875658030854	rod-shaped	Domibacillus mangrovi	Domibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N7677	3719988.5	44.0	3656.5	86.05274982809522	1.0	-0.7225895494877771	0.272174923101325	0.82
taxid1714355	2.2	0.8	0.9717993275104428	5.5292030703180375	rod-shaped	Domibacillus epiphyticus	Domibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N7677	3719988.5	44.0	3656.5	86.05274982809522	1.0	-0.7225895494877771	0.272174923101325	2.51
taxid1714359	0.7745966692414834	0.17320508075688773	0.016890654518705587	0.4214888838624435	rod-shaped	Luteimonas padinae	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7468	3781299.5	70.155	3314.0	89.48128177671367	1.0	-0.2104676761361275	0.07177671977404125	1.71
taxid1714681	1.9748417658131496	0.7	0.6702109869613002	4.342903868436622	rod-shaped	Secundilactobacillus silagincola	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7348	2744707.0	46.13	3409.0	83.11229341181797	1.0	-0.709686487895371	0.269247657376002	1.43
taxid1714682	1.284523257866513	0.7	0.4045452916940279	2.8248141811950647	rod-shaped	Secundilactobacillus pentosiphilus	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7348	2744707.0	46.13	3409.0	83.11229341181797	1.0	-0.709686487895371	0.269247657376002	1.52
taxid1714841	1.0606601717798212	0.7071067811865476	0.32396021424071425	2.3561944901923453	rod-shaped	Microbacterium telephonicum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.12092693780852799	1.64
taxid1715466	2.2803508501982757	0.5916079783099616	0.5726352670881133	4.238240202015765	rod-shaped	Massilia violacea	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6216	6111684.0	65.51	5414.0	89.85699487320045	6.0	-0.7614099892648271	0.280442491438833	1.73
taxid1715646	1.8973665961010275	0.99498743710662	1.2174041265873867	5.930874310376378	rod-shaped	Hymenobacter pallidus	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481576	0.235432929814444	0.68
taxid1715729	2.8284271247461903	0.7483314773547882	1.134296098004645	6.6494983056528625	rod-shaped	Paenibacillus mobilis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.27042787491241393	0.26
taxid1715806	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	coccus-shaped	Methanosarcina flavescens	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea	species	G001304615	3268085.0	41.3	2876.0	75.78171926372785	1.0	-0.17443050466225501	0.0771887365136281	1.73
taxid1716077	0.5916079783099616	0.5916079783099616	0.1084178245770483	1.0995574287564276	coccus-shaped	Microlunatus endophyticus	Microlunatus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	G000270245	5683123.0	67.27	5200.0	89.92077067485607	1.0	-0.268768147229517	0.0911655794345787	1.65
taxid1716143	3.464101615137755	0.5	0.647449838112938	5.441398092702653	vibrio-shaped	Pseudodesulfovibrio indicus	Pseudodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N7011	3646098.0	62.56	3342.0	89.28414660457979	2.0	-0.36149463325793496	0.15572428555542198	1.63
taxid1717229	2.9580398915498085	1.0	2.0614397102804567	9.292956392318423	rod-shaped	Spirosoma aerophilum	Spirosoma	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9309	8129284.0	49.47	6831.0	88.28280194626853	1.0	-0.294853533269174	0.129834992121164	2.03
taxid1719036	3.464101615137755	0.3872983346207417	0.392895686917798	4.214888838624436	rod-shaped	Seonamhaeicola algicola	Seonamhaeicola	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001971785	3752836.0	32.26	3263.0	90.64816581380056	2.0	-0.268290387792443	0.12141143911348101	0.26
taxid1720247	3.346640106136302	1.4866068747318506	4.948747413291642	15.629857585268132	spiral-shaped	Azospirillum agricola	Azospirillum	Azospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8204	6716963.5	68.245	6009.0	88.30622601008993	9.0	-0.27311647504331	0.110586619930969	1.38
taxid1720254	1.3964240043768943	0.8366600265340756	0.6143982359333573	3.670423682286146	rod-shaped	Lysobacter humi Lee et al. 2017	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7078	3274734.0	67.24	3060.5	89.7201310267989	1.0	-0.279179033679236	0.09936530544722741	0.04
taxid1720557	0.2576819745345025	0.21213203435596426	0.0066081110765871046	0.17172762721954504	rod-shaped	Streptobacillus ratti	Streptobacillus	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	genus	N229	1460484.0	26.39	1481.0	90.7141064257028	1.0	-0.235536769043922	0.126643650357	1.01
taxid1721087	2.8284271247461903	0.5	0.5226354437949021	4.442882938158366	rod-shaped	Desulfovibrio senegalensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N3840	3699310.0	59.12	3304.0	87.37502885735489	2.0	-0.281956171338639	0.12162505976372401	2.48
taxid1721088	2.449489742783178	0.7937253933193772	1.0810975916104204	6.107954210381553	rod-shaped	Desulfovibrio salinus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N3840	3699310.0	59.12	3304.0	87.37502885735489	2.0	-0.281956171338639	0.12162505976372401	0.17
taxid1729899	1.2409673645990855	0.7071067811865476	0.3947666832845142	2.7567363654943158	rod-shaped	Thermithiobacillus plumbiphilus	Thermithiobacillus	Thermithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria	genus	G000423825	2958498.0	66.84	2902.0	89.76734140094061	2.0	-0.129499331301405	0.0601726732256006	0.01
taxid1730378	1.0488088481701516	0.5916079783099616	0.2340974777992165	1.9493069779845869	rod-shaped	Jatrophihabitans huperziae	Jatrophihabitans	Jatrophihabitantaceae	Jatrophihabitantales	Actinomycetia	Actinobacteria	Bacteria	genus	G900129455	4480046.0	72.94	4211.0	93.04016074834944	1.0	-0.138486322649114	0.0514763069216997	1.52
taxid1730526	1.0392304845413265	0.4898979485566356	0.1651091354134108	1.599437857737012	rod-shaped	Naumannella huperziae	Naumannella	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	family	N4004	2964110.5	67.85499999999999	2639.0	89.9529567477418	1.0	-0.31191291908953955	0.11349233796914798	1.95
taxid1730894	1.5874507866387544	0.5477225575051661	0.3310162506213825	2.7315601635738416	rod-shaped	Nitrincola schmidtii	Nitrincola	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9199	3795776.0	49.96	4066.0	91.06977127582712	1.0	-0.427975860716464	0.17710541962344	0.02
taxid1732567	4.242640687119285	1.0	3.070362815819625	13.328648814475095	rod-shaped	Companilactobacillus insicii	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6511	2448180.0	36.545	2447.5	88.55327174987636	1.0	-0.5265862006842009	0.19469489857401398	2.37
taxid1735038	1.4422205101855958	0.5477225575051661	0.29679717290257823	2.4816593533923546	rod-shaped	Oryzomicrobium terrae	Oryzomicrobium	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	family	N4962	5818755.0	65.03	5178.0	90.40808925709034	4.0	-0.347022770196257	0.15224110048522	1.72
taxid1735103	1.7320508075688772	1.0	1.0985501353765137	5.441398092702653	rod-shaped	Nitratireductor aestuarii	Nitratireductor	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10082	4516452.0	61.35	4861.0	89.68298589070587	1.0	-0.31024197872203996	0.11269350566000098	2.46
taxid1735121	1.9595917942265424	0.5830951894845301	0.4713779830699098	3.5896734539596045	rod-shaped	Sphingomonas oleivorans	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6608	3927122.0	66.41	3646.5	90.82856528351041	1.0	-0.351336510154147	0.12775876206897102	1.84
taxid1735373	2.23606797749979	0.4472135954999579	0.32782468744856724	3.1415926535897927	rod-shaped	Gaetbulibacter aquiaggeris	Gaetbulibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	-0.330980267965289	0.14853278679114998	0.2
taxid1736684	1.9442222095223585	0.6928203230275509	0.6458921357625441	4.231714809074038	rod-shaped	Novosphingobium lotistagni	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8216	4687742.0	64.08	4316.5	90.61899324924417	1.0	-0.45962571066240854	0.165475374482877	1.56
taxid1736691	1.5	1.5	1.7671458676442586	7.0685834705770345	coccus-shaped	Aeromicrobium choanae	Aeromicrobium	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4713	3571516.0	71.11	3521.0	92.9561275910437	1.0	-0.21437689698615198	0.0843630493701124	0.48
taxid1736751	0.9797958971132712	0.5477225575051661	0.1878409403575444	1.6859555354497742	rod-shaped	Hyphobacterium vulgare	Hyphobacterium	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6616	3138999.0	62.864999999999995	2953.5	91.40842535236384	1.0	-0.31786904973673646	0.1326710483923465	0.35
taxid1736908	4.69041575982343	0.5916079783099616	1.235136460878995	8.717565823576441	rod-shaped	Aliifodinibius halophilus	Aliifodinibius	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	genus	G900129315	5082244.0	48.33	4297.0	86.50670845398214	1.0	-0.0880569932255593	0.038599519006106	2.52
taxid1737061	1.0246950765959597	0.4472135954999579	0.1375426771367058	1.4396586137792406	rod-shaped	Pseudohalioglobus lutimaris	Pseudohalioglobus	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N6695	3892082.5	56.540000000000006	3457.5	91.68994279363942	1.0	-0.21099440043989998	0.0937576889625732	1.58
taxid1737062	2.4657656011875906	0.34641016151377546	0.2215101367595553	2.683442447870793	rod-shaped	Hyunsoonleella rubra	Hyunsoonleella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G900111025	3480311.0	34.61	2974.0	91.68249619071399	1.0	-0.27870269068051	0.13416185786509502	1.63
taxid1737063	1.0954451150103324	0.34641016151377546	0.09236047358641326	1.1921505918955322	rod-shaped	Brumimicrobium aurantiacum	Brumimicrobium	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N5691	4527004.0	37.4	3927.0	90.77304639590537	1.0	-0.45045707868481005	0.182396776342475	0.79
taxid1737064	1.4142135623730951	0.4898979485566356	0.2357917803656173	2.176559237081061	rod-shaped	Bizionia sediminis	Bizionia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000224335	3279329.0	33.77	3046.0	88.61169464850889	1.0	-0.292080736014807	0.130233874834099	1.47
taxid1737065	1.0392304845413265	0.4472135954999579	0.13982589367761053	1.4600803233505004	rod-shaped	Salinimicrobium flavum	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9833	3544726.0	41.27	3191.0	89.93967375757677	1.0	-0.398014628508989	0.171137670686105	1.66
taxid1737353	6.506919393998977	0.28284271247461906	0.4029179593962182	5.781896231113966	filament-shaped	Filimonas zeae	Filimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	G900156765	7763674.0	44.03	6199.0	91.57258535069866	1.0	-0.601640484985143	0.24460417142599697	1.69
taxid1737354	4.089009660052175	1.019803902718557	3.0622973053010023	13.100403696438622	rod-shaped	Paenibacillus radicis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.27042787491241393	0.16
taxid1737357	1.624807680927192	0.34641016151377546	0.14225172003150874	1.7682450832011691	rod-shaped	Rhizobium wenxiniae	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10231	6973926.0	59.845	6608.0	87.21358616341865	1.0	-0.5466015372098575	0.18980651741020801	0.66
taxid1737443	1.7320508075688772	0.6324555320336759	0.4779092208316246	3.4414423257272864	rod-shaped	Novosphingobium fontis	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8216	4687742.0	64.08	4316.5	90.61899324924417	1.0	-0.45962571066240854	0.165475374482877	2.53
taxid1737444	1.2649110640673518	0.6324555320336759	0.3311529421932034	2.513274122871835	rod-shaped	Novosphingobium bradum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8216	4687742.0	64.08	4316.5	90.61899324924417	1.0	-0.45962571066240854	0.165475374482877	1.56
taxid1737445	5.656854249492381	0.5916079783099616	1.5008001160669042	10.513779971646773	rod-shaped	Flectobacillus fontis	Flectobacillus	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000427405	6221030.0	37.77	4969.0	85.87452560106607	2.0	-0.6731940853102281	0.269918275999291	0.01
taxid1737446	1.1224972160321824	0.4898979485566356	0.18080454452981728	1.7275903365350889	rod-shaped	Chitinibacter fontanus	Chitinibacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000429785	3425989.0	56.06	3201.0	90.4094846772713	0.0	-0.991544776018411	0.353114170354956	1.53
taxid1737459	2.32379000772445	1.019803902718557	1.6204410214524727	7.444978060177067	rod-shaped	Pseudoalteromonas fenneropenaei	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6714	4717055.5	41.24	4189.5	89.13786271918201	1.0	-0.8133339340418716	0.3036820869057495	2.44
taxid1737490	3.1128764832546763	0.5744562646538028	0.7571702075611009	5.617831787563904	rod-shaped	Agarilytica rhodophyticola	Agarilytica	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N7121	4539432.0	50.870000000000005	3823.5	88.50608990541448	1.0	-0.45518487305051947	0.19627008517933747	0.04
taxid1737515	2.0	1.0	1.3089969389957472	6.2831853071795845	rod-shaped	Serratia aquatilis	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9902	5267389.0	55.33	4887.0	86.77525994173277	7.0	-0.8259356481854008	0.294480618751279	2.0
taxid1737568	1.6124515496597098	0.4472135954999579	0.2298672480305521	2.265434679827796	rod-shaped	Croceibacterium salegens	Croceibacterium	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9127	3482341.0	63.9	3274.0	91.52552468903109	1.0	-0.338029995741385	0.123701456105949	0.48
