taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash	svratio	log_svratio	log_volume	log_surface	log_length	log_width	log_genome	log_proteins	arc_coding	arc_gc	is_species
taxid1156395	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Dissulfuribacter thermophilus	Dissulfuribacter			Deltaproteobacteria	Proteobacteria	Bacteria	species	G001687335	2524199.0	43.28	2303.0	90.05886619874266	1.0	-0.0441604261667412	0.0154741449610325	1.48	0.11309523809523811	-0.9465556807730339	-0.5073977550565868	0.439157925716447	0.24303804868629442	-0.3010299956639812	6.40212359034828	3.362293937964231	1.2500281631310184	0.717994191387476	Dissulfuribacter thermophilus
taxid1156985	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	Epibacterium ulvae	Epibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900102795	3994069.0	52.8	3881.0	89.56309968605947	1.0	-0.609353890020651	0.22170375190266	2.08	0.11666666666666667	-0.9330532103693868	-0.33899332466719656	0.5940598857021903	0.3979400086720376	-0.3010299956639812	6.601415563303939	3.588943642740015	1.2418332105601126	0.8134128187551903	Epibacterium ulvae
taxid1157490	3.65	0.5	0.6839509006252779	5.733406592801372	rod-shaped	Tumebacillus flagellatus	Tumebacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000714935	4874793.0	56.55	4767.0	89.14550833235383	1.0	-1.04253556336665	0.32427927688633	1.43	0.11929223744292237	-0.9233878157210079	-0.16497507423438057	0.7584127414866273	0.5622928644564746	-0.3010299956639812	6.687956178831185	3.678245151927042	1.2350630922592327	0.8510869659979655	Tumebacillus flagellatus
taxid1158459	1.35	0.6	0.3251548396465436	2.5446900494077327	rod-shaped	Kosakonia sacchari	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000300455	4902027.0	53.74	4581.0	88.28182708907968	7.0	-0.800554839337831	0.29159875824034304	0.09	0.12777777777777777	-0.8935446690857132	-0.4879097775129295	0.40563489157278365	0.13033376849500614	-0.22184874961635637	6.690375698984341	3.6609602917760835	1.221413305347368	0.822833127249383	Kosakonia sacchari
taxid1165090	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Imtechella halotolerans	Imtechella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000260835	3086951.0	35.5	2730.0	91.32438448164551	1.0	-0.327060392463791	0.145396087295828	1.94	0.13	-0.8860566476931632	-0.4346642655597045	0.4513923821334587	0.17609125905568124	-0.22184874961635637	6.4895297358641795	3.436162647040756	1.2718180340628704	0.638284744522957	Imtechella halotolerans
taxid1166948	1.6	0.8	0.6702064327658227	4.021238596594936	rod-shaped	Halomonas xinjiangensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000759345	3786651.0	60.69	3488.0	90.69407241385592	1.0	-0.362541147912794	0.155460028319223	0.77	0.16666666666666666	-0.7781512503836436	-0.1737914080416413	0.6043598423420024	0.20411998265592482	-0.09691001300805639	6.578255279834662	3.5425764762605296	1.2607989011876146	0.8931297936657793	Halomonas xinjiangensis
taxid1167637	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Gillisia marina	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000258765	2981404.0	34.85	3093.0	88.96667476128697	1.0	-0.30097700935723803	0.14383837011617498	0.16	0.11011904761904763	-0.958137553322849	-0.6158896406144584	0.3422479127083906	0.146128035678238	-0.3010299956639812	6.4744208298006605	3.490379920003179	1.2321988853115076	0.6314786281930644	Gillisia marina
taxid1173025	1.7320508075688772	1.7320508075688772	2.7206990463513265	9.424777960769378	sphere/spheroid	Geitlerinema sp. PCC 7407	Geitlerinema	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000317045	4681111.0	58.46	3838.0	83.72653414969223	3.0	-0.42282258294312897	0.186449655088249	2.52	0.2886751345948129	-0.5395906230238123	0.43468050438998385	0.9742711274137962	0.2385606273598312	0.2385606273598312	6.670348939379085	3.5841049703994527	1.155562562961556	0.8704071179596174	Geitlerinema sp. PCC 7407
taxid1173026	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Gloeocapsa sp. PCC 7428	Gloeocapsa	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000317555	5882710.0	43.36	5250.0	84.24362241211959	2.0	-0.0756285051281136	0.0450784119585261	1.9	0.5400617248673213	-0.26755660084867494	1.250782570915397	1.518339171764072	0.5105946495349689	0.5105946495349689	6.769577439496733	3.720159303405957	1.1626124810974965	0.7188014280837073	Gloeocapsa sp. PCC 7428
taxid1173032	2.7386127875258306	2.7386127875258306	10.754507267897766	23.56194490192345	sphere/spheroid	Chamaesiphon minutus	Chamaesiphon	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000317145	6761765.0	45.67	6357.0	83.00891852940762	3.0	-0.267023902301152	0.122683412615602	1.64	0.45643546458763834	-0.3406206186877937	1.0315905173980402	1.372211136085834	0.43753063169585005	0.43753063169585005	6.830060073117606	3.8032522114304568	1.145926269617739	0.742043858102799	Chamaesiphon minutus
taxid1173263	1.8973665961010275	1.8973665961010275	3.576451775686596	11.309733552923255	sphere/spheroid	Synechococcus sp. PCC 7502	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000317085	3583735.0	40.62	3673.0	87.9304412854187	2.0	-0.0944417689425596	0.0448431519575195	0.91	0.3162277660168379	-0.5	0.5534523734614211	1.0534523734614212	0.27815125038364363	0.27815125038364363	6.554335888185204	3.5650209283452936	1.21598579547747	0.6910390670340087	Synechococcus sp. PCC 7502
taxid1173264	1.019803902718557	1.019803902718557	0.5553267978063552	3.267256359733385	sphere/spheroid	Leptolyngbya sp. PCC 6406	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000332095	5776957.0	55.18	5194.0	83.3335266300234	2.0	-0.0966915499434784	0.0426403433571655	0.58	0.1699673171197595	-0.7696345807342535	-0.2554513687413393	0.5141832119929142	0.008516669649390206	0.008516669649390206	6.761699134941063	3.715501945293284	1.1502645848641797	0.8372912750371364	Leptolyngbya sp. PCC 6406
taxid1175445	1.9078784028338915	0.5291502622129179	0.38077563408368215	3.1716085517589128	rod-shaped	Methanocella arvoryzae	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea	species	G000063445	3179916.0	54.6	3117.0	84.339114618122	3.0	-0.333675745426586	0.122617198731518	1.93	0.1200575757914738	-0.9206104301873342	-0.41933084999756287	0.5012795801897714	0.2805506918245281	-0.2764209843288905	6.502415647903203	3.49373680227684	1.163924613496058	0.8314633024720971	Methanocella arvoryzae
taxid1176482	2.1	0.66	0.6431845471547456	4.354247417875454	spiral-shaped	Sulfurimonas gotlandica	Sulfurimonas	Thiovulaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000242915	2952682.0	33.6	2879.0	93.91041771514848	4.0	-0.391998670457285	0.16482160261690398	0.61	0.1477142857142857	-0.8305775012563332	-0.1916643982864113	0.6389131029699219	0.3222192947339193	-0.1804560644581313	6.470216676534371	3.459241664878082	1.321449756727623	0.6183053280283087	Sulfurimonas gotlandica
taxid1177154	2.4	0.5	0.4385139745635753	3.769911184307752	rod-shaped	Alcanivorax nanhaiticus	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000756665	4132804.0	56.44	3835.0	88.65336947989792	1.0	-0.5348201672259729	0.206912793746901	2.05	0.11631944444444443	-0.9343476807223856	-0.3580165619806269	0.5763311187417587	0.38021124171160603	-0.3010299956639812	6.616244809168259	3.5837653682849995	1.2272295073196051	0.8499775659248071	Alcanivorax nanhaiticus
taxid1177712	2.0	0.65	0.5917647911965025	4.084070449666731	rod-shaped	Komagataeibacter medellinensis	Komagataeibacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000182745	3513191.0	60.58	3351.0	87.0548740447075	5.0	-0.34285690033624605	0.132615206252978	0.91	0.14489583333333336	-0.838944103047522	-0.2278508780465513	0.6110932250009706	0.3010299956639812	-0.1870866433571444	6.545701761517373	3.5251744278352715	1.2027499178144756	0.8920040332458908	Komagataeibacter medellinensis
taxid1178540	1.8973665961010275	0.5477225575051661	0.40403844288923335	3.264838855621592	rod-shaped	Bacillus zhangzhouensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000715205	3736192.0	41.38	3871.0	88.35830706773098	1.0	-0.89909207150029	0.32525151924192897	2.14	0.12375448245892325	-0.9074390617122129	-0.39357731127460427	0.5138617504376086	0.27815125038364363	-0.2614393726401688	6.572429186187059	3.5878231713189552	1.2226039123532315	0.6987653465805183	Bacillus zhangzhouensis
taxid1178777	1.05	0.4	0.11519173063162574	1.3194689145077132	rod-shaped	Halomonas zincidurans	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000731955	3554760.0	64.41	3214.0	88.37508017418898	2.0	-0.24710487860609806	0.115941421015738	2.53	0.0873015873015873	-1.0589778599593378	-0.9385786968673036	0.12039916309203434	0.021189299069938092	-0.3979400086720376	6.55081028461736	3.5070458724273257	1.222865482182107	0.9315714368629345	Halomonas zincidurans
taxid1178825	1.1	0.45	0.15109097168358415	1.5550883635269477	rod-shaped	Arenitalea lutea	Arenitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000283015	3384849.0	33.33	2987.0	91.67425193856505	1.0	-0.30908038659856896	0.13415842675508802	1.69	0.09715909090909093	-1.0125165574219959	-0.8207614857942933	0.19175507162770256	0.04139268515822507	-0.3467874862246563	6.529539299334459	3.475235222604128	1.2780908061989515	0.6154443528893458	Arenitalea lutea
taxid1185766	1.15	0.75	0.39760782021995816	2.7096236637211963	rod-shaped	Thioclava dalianensis	Thioclava	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000715505	4179056.0	62.48	4137.0	90.50101266888979	1.0	-0.428520242099234	0.166512234070186	2.0	0.14673913043478262	-0.8334540588505491	-0.40054508241110365	0.43290897643944554	0.06069784035361165	-0.12493873660829993	6.621078190796183	3.616685520895512	1.2574914897578156	0.9115317428661268	Thioclava dalianensis
taxid1189325	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Oceanicella actignis	Oceanicella	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900143155	3344933.0	72.25	3018.0	89.95462689387202	1.0	-0.18616797560963	0.0768492936417873	2.22	0.11309523809523811	-0.9465556807730339	-0.5073977550565868	0.439157925716447	0.24303804868629442	-0.3010299956639812	6.524387423143692	3.479719235439571	1.2482903146304605	1.015985293814825	Oceanicella actignis
taxid1193095	2.25	1.0	1.505346479845109	7.0685834705770345	rod-shaped	Paucilactobacillus hokkaidonensis	Paucilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000829395	2400586.0	38.22	2335.0	87.03399919852902	4.0	-0.33781034582609804	0.14635362481913594	1.03	0.21296296296296294	-0.6716959194693569	0.17763647133613944	0.8493323908054963	0.3521825181113625	0.0	6.380317269003966	3.368286884902131	1.2024391080459997	0.6664802128505418	Paucilactobacillus hokkaidonensis
taxid1194090	0.55	0.3	0.03180862561759666	0.5183627878423159	rod-shaped	Aliifodinibius roseus	Aliifodinibius	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	species	G900129315	5082244.0	48.33	4297.0	86.50670845398214	1.0	-0.0880569932255593	0.038599519006106	1.78	0.06136363636363637	-1.2120889123272	-1.4974550954191599	-0.2853661830919598	-0.2596373105057561	-0.5228787452803376	6.706055511818201	3.633165353683903	1.1946573051559424	0.7686950568623753	Aliifodinibius roseus
taxid1196083	1.0	0.4	0.10890854532444616	1.2566370614359172	rod-shaped	Snodgrassella alvi	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000600005	2527978.0	41.27	2229.0	83.73917810993609	4.0	-0.359707359893929	0.14731656596051	0.6	0.08666666666666667	-1.0621479067488444	-0.9629380427267482	0.09920986402209622	0.0	-0.3979400086720376	6.40277329013243	3.3481100684802376	1.155733859870799	0.6976484066738268	Snodgrassella alvi
taxid1197477	1.7	0.4	0.1968731396249604	2.136283004441059	rod-shaped	Mangrovimonas yunxiaonensis	Mangrovimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000733475	2670033.0	39.24	2444.0	91.7848206370483	3.0	-0.431532197137349	0.19299849089654106	0.44	0.09215686274509807	-1.0354723181622187	-0.7058135327618487	0.32965878540037	0.2304489213782739	-0.3979400086720376	6.426516629016012	3.3881012015705165	1.280097979965735	0.6769498515724749	Mangrovimonas yunxiaonensis
taxid1197717	4.25	1.0	3.0761428066400063	13.351768777756623	rod-shaped	Cloacibacillus porcorum	Cloacibacillus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	species	G001701045	3585187.0	54.84	3157.0	87.16315215914818	5.0	-0.238307438727218	0.101519505018131	0.23	0.23039215686274508	-0.6375323094901814	0.48800649325426415	1.1255388027444455	0.6283889300503115	0.0	6.554511812988499	3.4992745818922173	1.204365529339166	0.8338740705082666	Cloacibacillus porcorum
taxid1200300	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	coccus-shaped	Thermogladius calderae	Thermogladius	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	G000264495	1356318.0	55.64	1421.0	91.68867477980827	1.0	-0.0709064359677756	0.0291430432102873	0.94	0.11180339887498948	-0.9515449934959718	-0.8011826070264942	0.15036238646947753	-0.17339374311232816	-0.17339374311232816	6.1323615254115555	3.15259407792747	1.2783519361160554	0.8419184575459422	Thermogladius calderae
taxid1202668	4.999999999999999	1.0	3.665191429188092	15.707963267948966	rod-shaped	Secundilactobacillus oryzae	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000740055	1860394.0	42.81	1910.0	87.65288428150167	1.0	-0.700936831458168	0.2514233559783	0.34	0.23333333333333334	-0.6320232147054056	0.564096662324747	1.1961198770301527	0.6989700043360187	0.0	6.2696049301884935	3.2810333672477277	1.2117466941264596	0.7132480321495304	Secundilactobacillus oryzae
taxid1203471	1.25	0.4	0.1403244718603441	1.5707963267948966	rod-shaped	Geobacter daltonii	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000022265	4304501.0	53.47	3834.0	90.38092917158107	2.0	-0.184488695998581	0.0907282301231962	1.9	0.08933333333333335	-1.0489864606908736	-0.852866583660721	0.19611987703015263	0.09691001300805642	-0.3979400086720376	6.633922813046996	3.5836521085420436	1.2554494422222318	0.8201260785574622	Geobacter daltonii
taxid1206085	1.2	0.5	0.2028945255443408	1.8849555921538759	rod-shaped	Jatrophihabitans endophyticus	Jatrophihabitans	Jatrophihabitantaceae	Jatrophihabitantales	Actinomycetia	Actinobacteria	Bacteria	species	G900129455	4480046.0	72.94	4211.0	93.04016074834944	1.0	-0.138486322649114	0.0514763069216997	1.72	0.10763888888888888	-0.9680307939249582	-0.6927296708471807	0.27530112307777743	0.07918124604762482	-0.3010299956639812	6.651282473248949	3.624385241420265	1.3038210585127892	1.02372026146717	Jatrophihabitans endophyticus
taxid1207039	3.15	0.55	0.7048294018022601	5.442809272344316	rod-shaped	Gallaecimonas xiamenensis	Gallaecimonas			Gammaproteobacteria	Proteobacteria	Bacteria	species	G000299915	4062282.0	60.58	3800.0	91.11583095412874	1.0	-0.81616406561176	0.297556533797249	0.13	0.1294973544973545	-0.8877391036980686	-0.1519159877200905	0.7358231159779782	0.49831055378960054	-0.2596373105057561	6.608770068451576	3.57978359661681	1.2681333106181514	0.8920040332458908	Gallaecimonas xiamenensis
taxid1211851	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Dyadobacter tibetensis	Dyadobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000566685	5313422.0	43.45	4294.0	88.53593785699688	1.0	-0.404933012334837	0.175582566248556	1.41	0.11111111111111108	-0.954242509439325	-0.582031373353491	0.37221113608583395	0.17609125905568124	-0.3010299956639812	6.725374309603185	3.63286204010023	1.2253823732863536	0.7197093607969313	Dyadobacter tibetensis
taxid1216008	2.5298221281347035	0.4898979485566356	0.4460790408343281	3.893547528934669	rod-shaped	Amphibacillus jilinensis	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000306965	3836603.0	37.27	3594.0	83.50027354928305	1.0	-0.366829612498583	0.15411611667996802	1.77	0.11456879298873791	-0.9409336622853212	-0.35058818174344053	0.5903454805418806	0.4030899869919436	-0.309894379144197	6.58394686205224	3.555578072772955	1.1525062419911487	0.6566811383599	Amphibacillus jilinensis
taxid1217799	0.75	0.75	0.2208932334555324	1.7671458676442586	coccus-shaped	Dehalogenimonas alkenigignens	Dehalogenimonas			Dehalococcoidia	Chloroflexi	Bacteria	species	G001466665	1851576.0	55.88	1906.0	89.90006351346096	1.0	-0.0370532397191599	0.0137002836031506	0.03	0.12500000000000006	-0.9030899869919433	-0.6558175875144094	0.2472723994775339	-0.12493873660829993	-0.12493873660829993	6.267541542852231	3.2801228963023075	1.2473838439008176	0.8443345455214628	Dehalogenimonas alkenigignens
taxid1219382	1.5	1.5	1.7671458676442586	7.0685834705770345	ovoid-shaped	Acinetobacter nectaris	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000488215	2668938.0	36.67	2550.0	88.27522407789165	4.0	-0.5861419771715639	0.23071324418501896	0.43	0.25	-0.6020599913279624	0.2472723994775339	0.8493323908054963	0.17609125905568124	0.17609125905568124	6.42633848515108	3.406540180433955	1.2213106708442858	0.6504663508730101	Acinetobacter nectaris
taxid1221996	1.1	0.75	0.375518496874405	2.59181393921158	ovoid-shaped	Quasibacillus thermotolerans	Quasibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000812025	3805822.0	44.38	3844.0	85.62231759656652	1.0	-0.7853306743863109	0.270143971903808	1.57	0.1448863636363636	-0.8389724873801948	-0.4253686661361357	0.41360382124405903	0.04139268515822507	-0.12493873660829993	6.580448472278502	3.584783378996508	1.1818872924632486	0.7290791493114998	Quasibacillus thermotolerans
taxid1223514	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Corynebacterium humireducens	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000819445	2681312.0	68.57	2586.0	91.46641644090654	4.0	-0.548513900526039	0.18397494041819695	0.04	0.13	-0.8860566476931632	-0.4346642655597045	0.4513923821334587	0.17609125905568124	-0.22184874961635637	6.428347351839873	3.4126285205443754	1.2743504327481898	0.9756563729006902	Corynebacterium humireducens
taxid1224947	1.99	0.69	0.6581133954446041	4.3137208726441445	rod-shaped	Pustulibacterium marinum	Pustulibacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900116665	4209902.0	35.4	3728.0	91.26932170867636	1.0	-0.43619743248442	0.179243304106767	1.74	0.15256281407035174	-0.816551309186264	-0.18169926934516817	0.6348520398410957	0.29885307640970665	-0.16115090926274472	6.624271986250253	3.571475903681944	1.2708413310316933	0.6372395097190449	Pustulibacterium marinum
taxid1230531	2.5	0.4	0.2974041045398338	3.1415926535897927	rod-shaped	Wocania ichthyoenteri	Wocania	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000789235	3953230.0	32.06	3436.0	90.8924347938268	2.0	-0.278696361442985	0.132093719059632	1.24	0.09466666666666669	-1.0238029146726246	-0.5266530419784908	0.4971498726941338	0.3979400086720376	-0.3979400086720376	6.596952082449481	3.5360531551592045	1.2642293849963346	0.6019071770319906	Wocania ichthyoenteri
taxid1231000	1.3	0.7	0.4105014400690663	2.8588493147667124	rod-shaped	Corynebacterium lactis	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G001274895	2769745.0	60.53	2455.0	89.26644871639809	3.0	-0.731247369390977	0.22961641484272896	2.1	0.14358974358974355	-0.8428765800202989	-0.38668531500507136	0.45619126501522755	0.11394335230683678	-0.1549019599857432	6.442439787046156	3.3900514964589874	1.237011834142714	0.8914925056761108	Corynebacterium lactis
taxid1231337	3.75	0.7	1.3533719352277027	8.246680715673207	rod-shaped	Schleiferilactobacillus shenzhenensis	Schleiferilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000469325	3271684.0	56.44	3043.0	87.24250263778532	1.0	-0.36278164964051896	0.17850528035678195	2.4	0.16411111111111107	-0.7848620141273754	0.13141716630873404	0.9162791804361096	0.5740312677277188	-0.1549019599857432	6.514771350108185	3.483301952358167	1.2055532046816329	0.8499775659248071	Schleiferilactobacillus shenzhenensis
taxid1244513	1.225	0.41	0.14368767769570584	1.5778649102654736	rod-shaped	Luteimonas huabeiensis	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000559025	4295921.0	71.62	3859.0	89.88768648213036	1.0	-0.18156242221856694	0.0626156338203876	0.43	0.09106462585034011	-1.040650292417348	-0.8425804743029274	0.1980698181144206	0.0881360887005513	-0.38721614328026455	6.633056286290304	3.5864747785713966	1.247178524905712	1.008974551446443	Luteimonas huabeiensis
taxid1244869	1.8973665961010275	0.3	0.12704835811767032	1.7882258878432982	spiral-shaped	Magnetospirillum caucaseum	Magnetospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000342045	4870514.0	65.98	4642.0	90.01082842591153	1.0	-0.277212307373258	0.105586137773422	0.62	0.07104715292478953	-1.1484533208867953	-0.8960309430893556	0.25242237779743987	0.27815125038364363	-0.5228787452803376	6.687574796036884	3.666705136119899	1.2492262896159887	0.9480518219225926	Magnetospirillum caucaseum
taxid1245591	4.999999999999999	0.75	2.098485717827557	11.780972450961725	rod-shaped	Mariniradius saccharolyticus	Mariniradius	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000330725	4854424.0	46.68	4219.0	89.94529526057056	1.0	-0.397589103949318	0.183515257693507	2.55	0.17812499999999998	-0.7492751226474146	0.3219060177744381	1.0711811404218528	0.6989700043360187	-0.12493873660829993	6.6861377062395055	3.625209525381881	1.2481351319254437	0.7521737186217734	Mariniradius saccharolyticus
taxid1263547	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	Oscillibacter ruminantium	Oscillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000307265	3108242.0	54.97	2929.0	86.78513449081507	1.0	-0.589866191542019	0.21490997273168	1.34	0.11904761904761905	-0.9242792860618816	-0.18409136468145335	0.7401879213804283	0.5440680443502757	-0.3010299956639812	6.492514824534646	3.4667193716815987	1.1987499518839642	0.8351803717515333	Oscillibacter ruminantium
taxid1265690	2.3	0.55	0.5028838990386911	3.9741147067910885	rod-shaped	Nafulsella turpanensis	Nafulsella	Cesiribacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000346615	4805588.0	45.67	4148.0	86.73302829955459	1.0	-0.333509851173198	0.15492964675372198	1.14	0.12653985507246376	-0.8977726672789983	-0.29853226907302766	0.5992403982059706	0.36172783601759284	-0.2596373105057561	6.681746534466956	3.6178387477170033	1.1979812764586482	0.742043858102799	Nafulsella turpanensis
taxid1266064	2.1	0.5	0.37960911230876665	3.2986722862692828	rod-shaped	Ureibacillus manganicus	Ureibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000772945	4047197.0	34.87	3888.0	83.99465111285663	0.0	-0.770852558711648	0.273090931596696	1.04	0.11507936507936507	-0.939002542882588	-0.42066337111851615	0.518339171764072	0.3222192947339193	-0.3010299956639812	6.607154344478212	3.589726256254237	1.15920653423294	0.6316884798659509	Ureibacillus manganicus
taxid1267021	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Frischella perrara	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000807275	2692351.0	34.12	2294.0	85.42444874386736	4.0	-0.425095572241367	0.17144513960836702	0.65	0.11458333333333333	-0.9408785478813434	-0.4437286751872096	0.4971498726941338	0.3010299956639812	-0.3010299956639812	6.430131677924204	3.360593413565249	1.1790755613544786	0.6237994806966914	Frischella perrara
taxid1267423	3.25	0.6	0.8623671834103982	6.126105674500098	rod-shaped	Roseivirga pacifica	Roseivirga	Roseivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G900111145	4660771.0	41.95	4028.0	92.10935272297225	3.0	-0.495243059835026	0.20634734270316504	1.16	0.14076923076923073	-0.8514922625764074	-0.06430777851975546	0.787184484056652	0.5118833609788744	-0.22184874961635637	6.668457765048105	3.6050894618815805	1.2860615053695106	0.7045462696797828	Roseivirga pacifica
taxid1273541	0.8	0.8	0.26808257310632905	2.010619298297468	coccus-shaped	Pyrodictium delaneyi	Pyrodictium	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	G001412615	2023836.0	53.91	2107.0	87.14950223239433	1.0	-0.18558072658197	0.0800787869929858	0.43	0.1333333333333333	-0.8750612633917001	-0.571731416713679	0.30332984667802115	-0.09691001300805639	-0.09691001300805639	6.306175316872921	3.3236645356081	1.2041615405676598	0.8245381244432041	Pyrodictium delaneyi
taxid1279027	1.1	0.45	0.15109097168358415	1.5550883635269477	ovoid-shaped	Hippea alviniae	Hippea	Desulfurellaceae	Desulfurellales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000420385	1749386.0	37.03	1767.0	95.1824240047651	0.0	-0.102988347074934	0.0391591694136505	1.37	0.09715909090909093	-1.0125165574219959	-0.8207614857942933	0.19175507162770256	0.04139268515822507	-0.3467874862246563	6.242885646627976	3.247236549506764	1.3495048682283903	0.6541977208601772	Hippea alviniae
taxid1284658	2.15	0.85	1.0592403230353582	5.741260574435346	rod-shaped	Planktomarina temperata	Planktomarina	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000738435	3288122.0	53.64	3205.0	90.61041530697464	2.0	-0.353747731784434	0.15615016753584302	0.31	0.1844961240310077	-0.7340127532427371	0.02499450508129474	0.7590072583240318	0.33243845991560533	-0.07058107428570727	6.516947922902028	3.5058280338548364	1.2593619867674897	0.8218303926839642	Planktomarina temperata
taxid1285928	1.25	0.85	0.5485351672861677	3.337942194439155	rod-shaped	Niabella drilacis	Niabella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G900101395	6099002.0	47.77	5172.0	87.84045324136636	1.0	-0.396685821497406	0.19043388735586	1.93	0.1643333333333333	-0.7842743354424325	-0.2607955240259495	0.523478811416483	0.09691001300805642	-0.07058107428570727	6.7852587757726575	3.7136585162083566	1.2146068619385406	0.7630907637272586	Niabella drilacis
