taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid759851	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Sporosarcina newyorkensis	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000220335	3727356.0	42.14	3714.0	86.50322104998823	1.0
txid796942	22.000000000000004	0.65	7.228379271904942	44.92477494633405	rod-shaped	Stomatobaculum longum	Stomatobaculum	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000242235	2313632.0	55.05	2065.0	88.81840327243053	5.0
txid857265	2.25	0.75	0.8835729338221293	5.3014376029327765	rod-shaped	Amantichitinum ursilacus	Amantichitinum	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001294205	4928951.0	60.09	4372.0	88.30793813937288	1.0
txid859058	4.0	1.0	2.8797932657906435	12.56637061435917	ovoid-shaped	Caenispirillum salinarum	Caenispirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000315795	4952465.0	68.79	4553.0	89.41559405265863	1.0
txid863227	1.25	0.9	0.6043638867343365	3.5342917352885173	rod-shaped	Trinickia symbiotica	Trinickia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000373005	6387382.0	63.12	5808.0	88.18270145734198	1.0
txid864069	1.6	0.45	0.2306125357275758	2.261946710584651	rod-shaped	Microvirga lotononidis	Microvirga	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000262405	7082538.0	63.08	7013.0	85.26672218348847	1.0
txid870903	2.1213203435596424	0.5916079783099616	0.5289194733447613	3.94266748936754	rod-shaped	Terriglobus saanensis	Terriglobus	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	species	G000179915	5095226.0	57.34	4274.0	90.5981010459595	1.0
txid871203	1.3	0.3499999999999999	0.11385000876915505	1.429424657383356	rod-shaped	Caballeronia zhejiangensis	Caballeronia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000698575	7767215.0	62.67	7272.0	87.51936183046304	1.0
txid871325	2.5	1.4	3.130073480526629	10.995574287564272	rod-shaped	Bacteroides faecichinchillae	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000614145	4782583.0	38.73	4590.0	87.74607779938162	1.0
txid872327	1.19	0.47	0.17927760277097954	1.757092771152771	rod-shaped	Lactobacillus pasteurii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N8764	1886754.0014825775	38.5614825775	1808.0014825775	88.48402506244902	3.0014825775
txid874156	0.75	0.4	0.07749261878854824	0.9424777960769379	rod-shaped	Aurantiacibacter marinus	Aurantiacibacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001021555	2835898.0	59.1	2711.0	92.64419947402905	1.0
txid875171	2.0	0.8	0.8712683625955694	5.026548245743669	ovoid-shaped	Celeribacter baekdonensis	Celeribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000299875	4333597.0	58.28	4253.0	89.96683355651207	1.0
txid877500	1.5	0.2	0.04502949470145369	0.9424777960769379	rod-shaped	Arcobacter anaerophilus	Arcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000935065	3247305.0	30.18	3524.0	90.4341600188464	4.0
txid881893	5.5	0.4	0.6743952229706089	6.911503837897545	rod-shaped	Fulvivirga imtechensis	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000331535	6737864.0	42.39	5754.0	88.40552436202333	1.0
txid882104	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea	species	G000327485	2820858.0	55.2	2880.0	87.41361670810795	1.0
txid889306	2.449489742783178	0.8	1.097206550402225	6.156239184776948	rod-shaped	Jeotgalibacillus soli	Jeotgalibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000829435	3776953.0	39.73	3731.0	82.58831920863193	1.0
txid890420	6.999999999999999	1.0	5.235987755982989	21.991148575128552	rod-shaped	Halovenus aranensis	Halovenus	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	species	G900100385	3287116.0	61.07	3368.0	89.98286035539968	0.0
txid908809	2.0	0.6	0.5089380098815465	3.7699111843077517	rod-shaped	Caloramator mitchellensis	Caloramator	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G001440545	2419359.0	33.19	2437.0	90.59424417790001	1.0
txid913969	1.378404875209022	0.6	0.3331861289019956	2.598231977777412	rod-shaped	Knoellia flava	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000768675	3561699.0	71.52	3414.0	92.00173849615028	1.0
txid914150	2.280350850198276	0.28284271247461906	0.1373548256542584	2.0262663770721687	rod-shaped	Kangiella geojedonensis	Kangiella	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000981765	2495242.0	43.78	2287.0	90.8684608546987	2.0
txid915059	4.898979485566356	0.6324555320336759	1.4728292077555962	9.733868822336671	rod-shaped	Flammeovirga pacifica	Flammeovirga	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000807855	6610326.0	32.9	5012.0	88.85221394527291	2.0
txid927083	4.5	0.85	2.3927482297138005	12.01659189998096	rod-shaped	Sandaracinus amylolyticus	Sandaracinus	Sandaracinaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000737325	10327335.0	72.04	8708.0	92.28510549914377	2.0
txid928856	2.23606797749979	0.7071067811865476	0.7855417801684584	4.967294132898051		Tritonibacter multivorans	Tritonibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458415	4175618.0	59.69	3911.0	89.58477523566572	2.0
txid930129	2.45	0.85	1.2294753749517555	6.542366701100744	rod-shaped	Alteribacillus bidgolensis	Alteribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900099745	4643995.0	38.75	4584.0	80.762102457044	1.0
txid931533	2.1213203435596424	1.0	1.4042817140102375	6.6643244072375465	rod-shaped	Lacticaseibacillus saniviri	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001311785	2420749.0	47.81	3345.0	86.32505889706037	1.0
txid931534	3.1622776601683795	0.7	1.127189872544914	6.954211786057272	rod-shaped	Lentilactobacillus senioris	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001436555	1566789.0	39.08	1569.0	89.43712267574	1.0
txid935700	2.25	0.6	0.5796238445873167	4.241150082346222	ovoid-shaped	Jannaschia aquimarina	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000877395	4098947.0	66.45	4092.0	90.46130628183286	1.0
txid936456	3.7416573867739413	0.12247448713915887	0.043599406408210535	1.4396586137792406	spiral-shaped	Desulfurispirillum indicum	Desulfurispirillum	Chrysiogenaceae	Chrysiogenales	Chrysiogenetes	Chrysiogenetes	Bacteria	species	G000177635	2928377.0	56.11	2646.0	89.2617651347487	3.0
txid943673	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Lacticaseibacillus brantae	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001436115	1929842.0	47.48	1904.0	90.40501761284084	1.0
txid943816	0.7071067811865476	0.458257569495584	0.0914316513855204	1.0179923683969259	ovoid-shaped	Streptomyces qinglanensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G001751375	6610624.0	72.84	5493.0	86.8536011123912	4.0
txid943936	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Psychroserpens damuponensis	Psychroserpens	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000826655	3945764.0	32.49	3582.0	90.91448449527138	1.0
txid944479	2.75	0.6	0.7209955139988575	5.18362787842316	rod-shaped	Hippea jasoniae	Hippea	Desulfurellaceae	Desulfurellales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000744435	1714776.0	37.01	1721.0	96.3661142913127	1.0
txid944671	8.848728722251574	2.949576240750525	53.7449288850401	81.9955682586936	rod-shaped	Lacticaseibacillus nasuensis	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N7696	2264559.5172922453	56.95729224515	2699.51729224515	88.00193278008805	1.0172922451500002
txid945692	1.3	0.45	0.1828995973011808	1.837831702350029	rod-shaped	Gordonia neofelifaecis	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000192435	4257286.0	68.2	3998.0	91.49082302668884	1.0
txid947013	3.75	0.5	0.7035858547102141	5.8904862254808625	rod-shaped	Chryseolinea serpens	Chryseolinea	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G900129725	8357597.0	51.14	6872.0	89.33898104921785	2.0
txid948077	1.1	0.45	0.15109097168358415	1.5550883635269477	rod-shaped	Arenimonas metalli	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000747155	3056622.0	69.93	2802.0	91.9899810967794	1.0
txid948107	3.0000000000000004	0.9	1.7176657833502196	8.482300164692441	rod-shaped	Paraburkholderia sprentiae	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001865575	7829542.0	63.21	7108.0	85.49971377636138	7.0
txid971279	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	Palaeococcus pacificus	Palaeococcus	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea	species	G000725425	1859370.0	43.04	1991.0	91.79754432953095	2.0
txid980251	2.0	1.0	1.3089969389957472	6.2831853071795845	sphere-shaped	Mariniblastus fucicola	Mariniblastus	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	species	G001642875	6529821.0	53.41	5128.0	88.90314144905349	1.0
txid981384	0.75	0.4	0.07749261878854824	0.9424777960769379	rod-shaped	Ruegeria conchae	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000192475	4490413.0	55.74	4412.0	90.74840109361878	1.0
txid985054	3.1622776601683795	0.34641016151377546	0.2871548517884777	3.4414423257272846	rod-shaped	Ruegeria halocynthiae	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000743705	4314497.0	58.34	4214.0	90.6926809776435	2.0
txid988801	2.1	0.85	1.0308678143826255	5.607742886657783	rod-shaped	Rosenbergiella nectarea	Rosenbergiella	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900111105	3294717.0	47.46	3241.0	88.23826143489714	1.0
txid990712	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Meinhardsimonia xiamenensis	Meinhardsimonia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900102905	3127641.0	68.22	3023.0	92.18375766272408	1.0
txid996166	4.58257569495584	1.7320508075688772	9.437090080168645	24.93561864619824	rod-shaped	Haloarchaeobius iranensis	Haloarchaeobius	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	species	G900103505	3768606.0	67.31	3870.0	87.70142063139527	1.0
txid996342	2.8284271247461903	0.7211102550927979	1.0569807277953045	6.407616897765639	rod-shaped	Marivita hallyeonensis	Marivita	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900129875	4193223.0	60.37	4171.0	91.4899112210345	1.0
txid998084	0.7745966692414834	0.5916079783099616	0.15871946820009047	1.4396586137792409	ovoid-shaped	Streptomyces himastatinicus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G000158915	11030030.0	71.22	9477.0	89.17520623243998	0.0
txid999151	1.6	0.2	0.04817108735504351	1.005309649148734	rod-shaped	Methylophaga lonarensis	Methylophaga	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000349205	2637625.0	49.67	2667.0	91.76789725605423	1.0
txid999627	2.28	0.71	0.8089949276179489	5.085610187631157	rod-shaped	Sedimentitalea nanhaiensis	Sedimentitalea	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000473225	4948550.0	60.77	4827.0	89.55362681997757	2.0
txid999894	1.25	0.55	0.2534218073895767	2.159844949342983	ovoid-shaped	Thermosulfurimonas dismutans	Thermosulfurimonas	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	species	G001652585	2119932.0	50.12	2135.0	94.55878773470093	1.0
txid1001240	2.5	0.8	1.1225957748827529	6.2831853071795845	rod-shaped	Cryobacterium roopkundense	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000764165	4356826.0	65.29	4253.0	90.53847915891063	1.0
txid1006155	3.25	0.45	0.4930336970727481	4.594579255875073	rod-shaped	Listeria weihenstephanensis	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000525955	3374439.0	41.41	3427.0	87.07625178585239	1.0
txid1006576	15.0	1.0	11.519173063162574	47.12388980384689	rod-shaped	Defluviitoga tunisiensis	Defluviitoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria	species	G000953715	2053097.0	31.38	1825.0	88.30293941299414	3.0
txid1027273	2.0	0.6	0.5089380098815465	3.7699111843077517	rod-shaped	Endozoicomonas montiporae	Endozoicomonas	Endozoicomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001583435	5430256.0	48.46	4951.0	85.7696580050738	7.0
txid1033846	2.019900987672416	0.6928203230275509	0.6744223629788089	4.396434152707555	rod-shaped	Marinobacter adhaerens	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000166295	4651725.0	56.86	4354.0	91.1814004482208	3.0
txid1033854	5.5	0.4	0.6743952229706089	6.911503837897545	rod-shaped	Thioalkalivibrio sulfidiphilus	Thioalkalivibrio	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000021985	3464554.0	65.06	3318.0	88.00907707023762	1.0
txid1034943	2.0	0.66	0.6089726031571527	4.146902302738528	rod-shaped	Legionella massiliensis	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000756815	4387007.0	41.19	3779.0	87.11666062990099	1.0
txid1034944	1.5	0.54	0.3023091778696386	2.5446900494077327	rod-shaped	Legionella tunisiensis	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000308315	3374751.0	39.91	4829.0	83.17546983466336	1.0
txid1035120	1.1	0.55	0.21778436572541748	1.9006635554218247	ovoid-shaped	Deferrisoma camini	Deferrisoma			Deltaproteobacteria	Proteobacteria	Bacteria	species	G000526155	4236551.0	70.08	3733.0	88.52524140509581	2.0
txid1043493	0.75	0.55	0.1346303351757126	1.29590696960579	ovoid-shaped	Demequina mangrovi	Demequina	Demequinaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000759715	2968736.0	71.81	2766.0	92.48046980263656	1.0
txid1077936	2.2	0.65	0.6581309360035869	4.4924774946334045	rod-shaped	Pontibacter lucknowensis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G900156415	4474059.0	50.15	3922.0	88.84871656810965	1.0
txid1077947	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	Pseudorhodobacter antarcticus	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001202015	3881015.0	59.15	3984.0	90.09929103597901	0.0
txid1082479	1.75	0.15	0.030041479749952395	0.8246680715673207	rod-shaped	Limimonas halophila	Limimonas	Rhodovibrionaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900100655	3039361.0	69.48	2828.0	88.06387263638639	3.0
txid1087332	1.0	0.3499999999999999	0.08498662626429886	1.0995574287564276	ovoid-shaped	Actibacterium mucosum	Actibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000647975	3715337.0	60.84	3717.0	92.4310230808134	1.0
txid1087449	1.8973665961010275	0.5477225575051661	0.40403844288923335	3.264838855621592	rod-shaped	Aquimarina agarilytica	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000255455	4257070.0	32.81	3555.0	88.54984766517816	1.0
txid1088740	0.7745966692414834	0.3872983346207417	0.07604585017450521	0.942477796076938	rod-shaped	Nitrosarchaeum koreense	Nitrosarchaeum	Nitrosopumilaceae	Nitrosopumilales		Thaumarchaeota	Archaea	species	G000220175	1607695.0	32.67	1925.0	90.29137989481836	1.0
txid1109412	1.15	0.8	0.4440117617073574	2.8902652413026098	rod-shaped	Brenneria goodwinii	Brenneria	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001049335	5350059.0	53.08	4659.0	85.85142705902871	7.0
txid1114924	3.0000000000000004	1.0	2.094395102393196	9.424777960769381	rod-shaped	Albimonas pacifica	Albimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900113695	6027197.0	72.88	5322.0	87.29973485187227	1.0
txid1120568	1.5	0.55	0.31281754349650864	2.59181393921158	rod-shaped	Pseudorhodobacter wandonensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001202035	3887441.0	57.83	3784.0	90.28713233204054	1.0
txid1120938	4.999999999999999	0.6	1.3571680263507908	9.424777960769381	rod-shaped	Actinomadura flavalba	Actinomadura	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	species	G000374305	6167782.0	73.31	5671.0	89.77034207758963	0.0
txid1121252	1.7320508075688772	0.4898979485566356	0.29570268963827445	2.6657297628950194	rod-shaped	Cucumibacter marinus	Cucumibacter	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000429865	3713661.0	62.24	3574.0	89.78178137422881	1.0
txid1121276	3.75	0.4	0.4544837372193234	4.7123889803846915	rod-shaped	Chitinilyticum litopenaei	Chitinilyticum	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000428145	3968450.0	62.64	3637.0	87.21495798107573	0.0
txid1121298	3.872983346207418	0.5916079783099616	1.010432990154549	7.198293068896204	rod-shaped	Clostridium amylolyticum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142075	4262456.0	32.08	4010.0	87.0959137173498	1.0
txid1121358	1.1	0.9	0.5089380098815466	3.110176727053896	rod-shaped	Corynebacterium doosanense	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000767055	2698995.0	66.78	2609.0	90.65941211450928	4.0
txid1121832	1.1	0.4	0.12147491593880536	1.3823007675795091	rod-shaped	Fodinicurvata sediminis	Fodinicurvata	Rhodovibrionaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000420625	3690548.0	60.63	3477.0	91.0912688305368	1.0
txid1121961	1.2489995996796797	0.812403840463596	0.5070616079717241	3.1877491575344505	rod-shaped	Hirschia maritima	Hirschia	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000378345	3351270.0	44.62	3070.0	90.00187988434234	4.0
txid1122204	0.22360679774997896	0.22360679774997896	0.005854012275867273	0.15707963267948966	coccus-shaped	Marinococcus luteus	Marinococcus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900106595	2908575.0	48.16	2934.0	87.77318790129186	1.0
txid1122941	3.1	0.65	0.9567785876354666	6.3303091969834355	rod-shaped	Pedobacter glucosidilyticus	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	N7363	3946700.5190217197	34.5690217196	3402.5190217196	90.73081461711232	1.0190217196
txid1122943	2.5	0.6	0.6503096792930871	4.7123889803846915	rod-shaped	Daejeonella oryzae	Daejeonella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	G000422945	3445768.0	37.78	3062.0	90.52086501470791	1.0
txid1123067	2.3323807579381204	0.5291502622129179	0.47412857769957295	3.877290474511719	rod-shaped	Rubellimicrobium mesophilum	Rubellimicrobium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000600335	4921837.0	69.7	5073.0	86.43797021315416	1.0
txid1123352	6.999999999999999	0.45	1.0894454274026857	9.896016858807847	rod-shaped	Tepidimicrobium xylanilyticum	Tepidimicrobium	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	species	G900106765	3002518.0	33.26	3076.0	88.34215148751814	0.0
txid1124835	0.85	0.39	0.08601052366998138	1.0414379646650165	rod-shaped	Chryseobacterium carnipullorum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900142785	5154826.0	37.1	4684.0	87.5119936153034	1.0
txid1125964	3.25	0.95	2.0792107379008447	9.699667317958486	rod-shaped	Limimaricola cinnabarinus	Limimaricola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000466965	3896245.0	66.71	4185.0	89.11249164259434	1.0
txid1125965	2.75	0.4	0.3288200310757317	3.4557519189487724		Brevundimonas abyssalis	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000466985	2979231.0	68.16	3288.0	89.5676770280653	1.0
txid1128970	1.25	0.3499999999999999	0.10903944501834573	1.3744467859455345	rod-shaped	Flavobacterium noncentrifugens	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900100375	4032617.0	40.76	3618.0	90.40305588157764	1.0
txid1129792	1.95	0.8	0.8461356213668509	4.900884539600076	rod-shaped	Weissella oryzae	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000691805	2129476.0	38.9	2220.0	87.41432164532496	1.0
txid1133319	2.1	0.8	0.9215338450530062	5.277875658030854	rod-shaped	Bacteroides reticulotermitis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000517545	5365278.0	43.26	5117.0	88.33370796443354	1.0
txid1134405	2.5495097567963922	0.2958039891549808	0.16843216051221366	2.3692482991699237	rod-shaped	Melioribacter roseus	Melioribacter	Melioribacteraceae	Ignavibacteriales	Ignavibacteria	Ignavibacteriae	Bacteria	species	G000279145	3300414.0	41.33	2905.0	93.38401182397115	1.0
txid1134435	2.15	0.7	0.7376197751241034	4.728096943652639	rod-shaped	Thauera humireducens	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001051995	4171754.0	66.42	3842.0	91.28915559258768	4.0
txid1137799	6.499999999999999	0.6	1.7812830345854131	12.252211349000197	rod-shaped	Endozoicomonas numazuensis	Endozoicomonas	Endozoicomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000722635	6342227.0	47.02	5365.0	85.18015832608954	5.0
txid1138822	2.1	0.7	0.7183775201208659	4.618141200776996	rod-shaped	Lentilactobacillus curieae	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000785105	2095860.0	39.78	1992.0	88.29993415590735	5.0
txid1141883	2.23606797749979	0.9797958971132712	1.4397059680586963	6.882884651454573	rod-shaped	Massilia putida	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001941825	7523017.0	65.46	6512.0	89.85699487320045	7.0
txid1144548	0.69	0.6	0.13854423602330987	1.3006193585861745		Micromonospora phaseoli	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria	species	G900109115	6507138.0	71.33	5911.0	89.37597450676472	1.0
txid1150112	1.0	0.5	0.16362461737446832	1.5707963267948966	rod-shaped	Myroides guanonis	Myroides	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900114085	3140132.0	33.28	2695.0	88.23517610087728	0.0
txid1150298	8.249999999999998	0.75	3.5342917352885173	19.438604544086854	rod-shaped	Fusicatenibacter saccharivorans	Fusicatenibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G001406335	3878672.0	47.0	3551.0	88.34366504824331	1.0
txid1150368	4.3	0.6	1.1592476891746335	8.105309046261668	rod-shaped	Sinomicrobium oceani	Sinomicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900119185	5026272.0	44.8	4275.0	88.93462192257003	1.0
txid1156395	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Dissulfuribacter thermophilus	Dissulfuribacter			Deltaproteobacteria	Proteobacteria	Bacteria	species	G001687335	2524199.0	43.28	2303.0	90.05886619874266	1.0
txid1156985	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	Epibacterium ulvae	Epibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900102795	3994069.0	52.8	3881.0	89.56309968605949	1.0
txid1157490	3.65	0.5	0.6839509006252779	5.733406592801372	rod-shaped	Tumebacillus flagellatus	Tumebacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000714935	4874793.0	56.55	4767.0	89.14550833235383	1.0
txid1158459	1.35	0.6	0.3251548396465436	2.5446900494077327	rod-shaped	Kosakonia sacchari	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000300455	4902027.0	53.74	4581.0	88.28182708907968	7.0
txid1165090	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Imtechella halotolerans	Imtechella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000260835	3086951.0	35.5	2730.0	91.3243844816455	1.0
txid1166948	1.6	0.8	0.6702064327658227	4.021238596594936	rod-shaped	Halomonas xinjiangensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000759345	3786651.0	60.69	3488.0	90.69407241385592	1.0
txid1167637	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Gillisia marina	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000258765	2981404.0	34.85	3093.0	88.96667476128697	1.0
