taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	B	MCB	ENC	ENCprime	SCUO
taxid1261553	6.499999999999999	0.3	0.4523893421169303	6.126105674500098	rod-shaped	Tenacibaculum xiamenense	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422751	1.0	0.122177420872554	-0.09855892271281463	0.015368576332215722	0.1044281001379644	-0.0270313930482045	-0.22057321716655048
taxid265470	5.5	0.8	2.6305602486058537	13.823007675795088	rod-shaped	Desulfurispora thermophila	Desulfurispora	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000376385	2821579.0	55.18	2738.0	88.04665756301702	0.0	0.0778756380356878	-0.0742728252020588	0.16103469443918	0.0605246363860413	-0.0386115011835294	-0.307044379260898
taxid747349	2.45	1.25	2.495275414960643	9.621127501618744	rod-shaped	Halomonas ramblicola	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3845518.0	59.655	3645.0	90.07212627028957	1.0	0.1190312291402045	-0.049170301760913096	0.0677063165431636	0.09944296971685179	-0.02644734858350425	-0.38860753803744147
taxid880732	1.58	0.42	0.19950369987356625	2.084760884922187	rod-shaped	Maritalea porphyrae	Maritalea	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000423365	3539530.0	52.62	3463.0	91.69446225911351	1.0	0.0903106794617761	-0.09251171410820501	-0.0644644005444938	0.0734163296338092	-0.0145042492106165	-0.462717352299693
taxid546107	2.2803508501982757	0.7745966692414834	0.9529166615093132	5.54915901118348	rod-shaped	Oceanobacillus locisalsi	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6058	3630528.0	37.25	3719.0	83.59380764426419	1.0	0.11758564416693902	-0.0385381290924865	-0.143627478038287	0.19169992378293202	-0.0124898879663547	-0.616468951753859
taxid379071	3.872983346207418	0.5916079783099616	1.010432990154549	7.198293068896204	rod-shaped	Gilvibacter sediminis	Gilvibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	0.10154807617657101	-0.108826182056736	-0.0762245700668028	0.135741253883887	-0.0186798435370286	-0.4737541732822271
taxid633194	2.0	0.75	0.7731263170943632	4.7123889803846915	rod-shaped	Roseivivax lentus	Roseivivax	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10436	4638882.0	67.46	4362.0	88.8759188097477	1.0	0.190080841016852	0.0437044766230063	0.145451499903918	0.117320385798117	-0.0289717477846589	-0.30884294570541604
taxid41986	2.0493901531919194	0.4242640687119285	0.2697327340106021	2.7315601635738416	rods	Agromyces mediolanus	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N9467	4365982.5	70.08	3946.5	91.5051347227201	1.0	0.1673374914792845	0.0306311209837221	-0.00710637984502405	0.09123043861057589	-0.020325193838423	-0.2910001470272095
taxid2215	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	spherical	Methanosarcina vacuolata	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea	species	G000969905	4563885.0	39.71	3737.0	72.9563299688752	3.0	0.0792797277543885	-0.00804851854493892	0.0738086513974098	0.0144009243839494	-0.0364637809465259	-0.19554652370377698
taxid228959	4.999999999999999	0.275	0.2915340713915248	4.319689898685966	rod-shaped	Maribacter ulvicola	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900155985	4511475.0	35.19	3902.0	89.21044669426296	1.0	0.0535503119042861	-0.19555803240575698	-0.17037516883203901	0.140547528948089	-0.007380466208629491	-0.44645086441318105
taxid398047	1.65	0.7	0.5451972250917285	3.6285395148962114	rod-shaped	Olivibacter soli	Olivibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6959	6226409.0	41.1	5283.0	89.35989186630181	0.0	0.0557019419036312	-0.14039314742207998	-0.0523088862516064	0.187335356092349	-0.0156302895298489	-0.8223259395272142
taxid1651082	0.8485281374238571	0.4472135954999579	0.10987043904128194	1.1921505918955322	rod-shaped	Celeribacter persicus	Celeribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9846	4651492.5	62.01	4550.0	89.52308645186575	1.5	0.1646021865994525	0.011161620242272066	0.16568294450023802	0.14577579382016898	-0.04624143630387975	-0.436460853929872
taxid1240727	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	rod-shaped	Hwangdonia seohaensis	Hwangdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	0.10154807617657101	-0.108826182056736	-0.0762245700668028	0.135741253883887	-0.0186798435370286	-0.4737541732822271
taxid135735	2.9580398915498085	0.8660254037844386	1.5723856331627464	8.047936312008744	rod-shaped	Priestia endophytica	Priestia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900115845	5118421.0	36.5	5185.0	83.8281571601867	0.0	0.170264836799999	0.012522649705982	0.0472120386490958	0.216058645573969	-0.0212260233526023	-0.7123601873751501
taxid422297	1.0	0.65	0.2599340671610805	2.042035224833365	ovoid-shaped	Ponticoccus litoralis	Ponticoccus	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001482405	4562553.0	67.96	4455.0	90.449491764808	1.0	0.162898604831006	-0.0255440343953279	0.0710615977174538	0.0607868801717508	-0.0312747041412856	-0.149398116512629
taxid1737354	4.089009660052175	1.019803902718557	3.0622973053010023	13.100403696438622	rod-shaped	Paenibacillus radicis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid94624	1.6733200530681511	0.5291502622129179	0.32919355889132856	2.781684714422908	rod-shaped	Bordetella petrii	Bordetella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000067205	5287950.0	65.48	5073.0	90.0234306300173	3.0	0.17743635600531102	-0.00920573816764088	0.0398393331184488	0.102437297466505	-0.0316495779738038	-0.309680052587538
taxid2309	0.8660254037844386	0.14142135623730953	0.01286301474206358	0.3847649490485592	disk	Pyrodictium occultum	Pyrodictium	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	G001462395	1621727.0	63.5	1682.0	88.69211649063006	1.0	0.11823292343563101	0.0786480626959077	0.198211228082178	-0.0045552424359521105	-0.0438391195548349	-0.0346369674606589
taxid331526	1.224744871391589	0.4898979485566356	0.2000777735052508	1.8849555921538759	rods	Kribbia dieselivorans	Kribbia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G001552435	3293902.0	69.21	3246.0	92.21658689299196	1.0	0.219616992878269	0.19469923531881	0.148498360289655	0.13422598190302598	-0.0308931264735987	-0.394343262260531
taxid915059	4.898979485566356	0.6324555320336759	1.4728292077555962	9.733868822336671	rod-shaped	Flammeovirga pacifica	Flammeovirga	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000807855	6610326.0	32.9	5012.0	88.85221394527291	2.0	0.085241610413191	-0.22536163317845	-0.190549326885192	0.0507544785145433	-0.00857446455712737	-0.21265510061564602
taxid413479	0.4	0.3	0.021205750411731103	0.3769911184307752	rod-shaped	Solimonas soli	Solimonas	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000474945	4186503.0	68.51	3791.0	91.21089845152386	1.0	0.18347908393864198	-0.0606080093357877	0.0763265165308332	0.0456123859069025	-0.0163509957299884	-0.178552153969479
taxid374426	3.3	1.25	3.5383823507228787	12.959069696057893	ovoid-shaped	Methylobacterium persicinum	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	0.2226892521373495	0.08538224540043016	0.1960117645714025	0.1246925342906225	-0.03382018490768135	-0.3012357817136585
taxid1922313	1.6733200530681511	0.6928203230275509	0.5437644288155639	3.642080218098456	rod-shaped	Acidocella aquatica	Acidocella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7021	3694331.5	61.725	3685.0	90.12873265268095	1.0	0.1609649574985085	0.05603118921175164	0.04076505165628625	0.15773432981893948	-0.034015307325272554	-0.5959417992737509
taxid1738770	2.29128784747792	0.6324555320336759	0.6535987184509796	4.552600272623071	rod-shaped	Shewanella inventionis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6292	4961143.0	45.245000000000005	4251.5	85.45548102719445	5.5	0.1334124631337	-0.00968547408512047	0.0757560654878554	0.20725761930593548	-0.0323319164401848	-0.9802060994829855
taxid114376	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	coccus-shaped	Ignicoccus pacificus	Ignicoccus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	genus	N797	1346101.0	50.71	1517.0	92.45293989476419	1.0	0.0360122640102432	-0.0032417382822392104	-0.0725751084981979	0.0683386092448465	-0.004421205708565855	-0.2865178947649295
taxid1955624	2.224859546128698	0.17320508075688773	0.05106166851722715	1.210634649083599	rod-shaped	Propionicimonas ferrireducens	Propionicimonas	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	family	N4357	4407722.0	71.44	4226.0	92.41183023879124	1.0	0.177296687351292	0.0455364068013214	0.13272666804961	0.0567897903354025	-0.0235084768529937	-0.159901124494681
taxid407844	4.5	0.75	1.8775924843720249	10.602875205865553	rod-shaped	Aureispira maritima	Aureispira	Saprospiraceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	family	N5263	4495250.0	46.06	3570.0	83.39403911426452	3.0	0.0950887521432855	-0.0708098294508086	0.00573009961801335	0.0782870474164734	-0.0288600614901206	-0.329454299698493
taxid1507437	2.449489742783178	0.4	0.29105679841970183	3.078119592388473	rod-shaped	Brevibacillus halotolerans	Brevibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3729	5673319.5	47.355000000000004	5543.5	87.59285380370986	1.0	0.146888155842968	0.0215126532390597	0.006358756090207755	0.2445241460120945	-0.01624715384361345	-1.364945581837375
taxid520089	1.25	0.5	0.2127120025868089	1.9634954084936207	rod-shaped	Nocardioides hungaricus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	0.19250424388772197	0.0716763504210496	0.133400451599619	0.0688698902053612	-0.0269344396177901	-0.175352793263551
taxid1864942	2.8284271247461903	1.095445115010332	2.3215855303222908	9.733868822336671	rod-shaped	Parafilimonas rhizosphaerae	Parafilimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	G900115755	4985410.0	39.58	4260.0	89.6075949620994	1.0	0.0617193867506539	-0.21088170289048397	-0.0313203727203261	0.0414989887681839	-0.005819516173915061	-0.271453407585494
taxid306205	1.85	0.75	0.7068583470577035	4.358959806855838	rod-shaped	Pararheinheimera texasensis	Pararheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000711985	4586440.0	51.95	3959.0	91.39873191407715	1.0	0.11307917568367401	-0.10035941866543302	0.033808038656637	0.179015917149992	-0.0311998760728428	-0.797765206099501
taxid348042	1.6124515496597098	0.5	0.2838791979426327	2.532832971340212	rod-shaped	Gillisia myxillae	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9951	3959304.0	34.85	3536.0	88.96667476128697	2.0	0.0766881956525459	-0.10113748631977901	-0.11145379708728399	0.11101517336712699	-0.00903384790527063	-0.38403388665346005
taxid529705	2.0	0.3499999999999999	0.18119790128048627	2.1991148575128547	rod-shaped	Sphingomonas changbaiensis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000974765	3217375.0	66.29	3127.0	91.17557014647032	1.0	0.170548955759842	0.0613790174583888	-0.0374026165858645	0.143459871352436	-0.0330047461090742	-0.399441648596056
taxid399548	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Desulfocurvus vexinensis	Desulfocurvus	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000519125	3627185.0	69.75	3304.0	88.54378808911044	3.0	0.16755181474189498	-0.0628482881385184	0.346848342769634	0.00866509296720949	-0.0470391667707593	-0.0450287710010523
taxid1748298	1.98997487421324	0.5291502622129179	0.3988295910796526	3.308083638593178	rod-shaped	Solibacillus kalamii	Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001586195	3991226.0	38.6	3847.0	84.23411753681701	12.0	0.22084439085827398	0.13529817176383802	0.0763459086526609	0.285153171207416	-0.0324345032695024	-1.1001155337813602
taxid1765963	2.8565713714171403	0.6708203932499369	0.93056649320193	6.020065395060102	rod-shaped	Deinococcus saudiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	genus	N739	3807137.0	67.41	3631.0	88.27401348743051	3.0	0.165568377327623	0.0916492487452842	0.11407809720038001	0.16360867964585502	-0.035357234374267	-0.368613737418813
taxid43770	2.449489742783178	0.3535533905932738	0.22890808550389544	2.7206990463513265	rods	Corynebacterium striatum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4707	2374587.0	55.269999999999996	2218.5	89.0181343808822	4.0	0.205690410842286	0.15530633136710598	0.045236449174611296	0.2910155798369575	-0.03043911658867675	-1.3496014829170901
taxid40834	12.0	0.4242640687119285	1.6764670597167757	15.99437857737011	helical	Borrelia duttonii	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	species	N1337	1574881.0	27.9	1568.0	86.0423104983805	1.0	0.133006432588525	0.00077341853311871	0.16239132580069102	0.017948583088036	-0.04414289740156299	-0.0431436389862014
taxid1852015	1.8439088914585773	0.8944271909999159	0.9712337326312804	5.181247337366076	rod-shaped	Albirhodobacter confluentis	Albirhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313667	1.0	0.1776049910383335	0.0248069104291323	0.11446004906186649	0.108485651766359	-0.02664953852631395	-0.28682139539687
taxid420403	1.4696938456699071	0.6708203932499369	0.4404035154913468	3.0972980931545577	coccus-shaped	Pelagicola litoralis	Pelagicola	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6614	4098947.0	61.13	4018.0	90.327372907174	1.0	0.148291334485343	0.0144391454272211	0.0466303136562439	0.12337275388308902	-0.025454339810753	-0.4249828942132439
taxid340467	3.0500000000000003	1.15	2.769837522915	11.019136232466195	rod-shaped	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000429925	4481975.0	54.92	3895.0	87.44011289665829	1.0	-0.0159066063670395	-0.28595532954104497	0.0408375099051185	-0.12926958092452	-0.0206361202177987	-0.0134162226860211
taxid1908389	2.0	0.3872983346207417	0.2204102789843335	2.4334672055841677	rod-shaped	Tenacibaculum agarivorans	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422751	1.0	0.122177420872554	-0.09855892271281463	0.015368576332215722	0.1044281001379644	-0.0270313930482045	-0.22057321716655048
taxid1218801	2.95	0.7	1.045495855175903	6.4873888296629225	rod-shaped	Kordia antarctica	Kordia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8834	5033129.0	33.97	4431.0	88.24315848053963	1.0	0.146001703116711	-0.0324572360579789	0.0337944923171074	0.146877118364978	-0.0282974327005201	-0.33700690079575
taxid1474952	1.4832396974191326	0.4898979485566356	0.2488029002915969	2.282794586417092	rod-shaped	Sphingobacterium griseoflavum	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5329010.0	40.3	4606.0	88.59376968473741	1.0	0.110624036993371	-0.0261312559610194	-0.12854301465542697	0.26649577754687803	-0.0212292600016265	-1.4435655157279799
taxid2190	1.224744871391589	1.224744871391589	0.961912372621398	4.7123889803846915	spherical	Methanocaldococcus jannaschii	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea	species	G000091665	1739927.0	31.29	1877.0	88.03869357737423	2.0	0.0933611759049482	0.0747738625416568	-0.0461389872953408	0.081803543090366	0.0071783936255493	-0.24512234650995102
taxid426481	4.5	0.5	0.8508480103472356	7.0685834705770345	rod-shaped	Tenacibaculum aiptasiae	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422751	1.0	0.122177420872554	-0.09855892271281463	0.015368576332215722	0.1044281001379644	-0.0270313930482045	-0.22057321716655048
taxid658218	3.5355339059327378	0.3872983346207417	0.4013111054174458	4.301802907159109	rod-shaped	Microbulbifer marinus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7120	4349217.5	52.825	3790.0	86.15002407023582	1.0	0.1494841940970585	0.030774380975057723	0.02865488120621175	0.17748108212903552	-0.017876292405996804	-0.8256797682275137
taxid1704088	1.224744871391589	0.31622776601683805	0.08791241370730969	1.2167336027920834	rod-shaped	Methyloterrigena soli	Methyloterrigena	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N7446	4169614.5	62.035	4097.0	89.67578020424801	1.0	0.16463475991722698	0.048996744543711	0.05944137038702005	0.1075550340804575	-0.027116010915354948	-0.47932162728960004
taxid374432	3.55	1.7	6.771572065118897	18.9595116644144	rod-shaped	Methylobacterium tardum	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	0.2226892521373495	0.08538224540043016	0.1960117645714025	0.1246925342906225	-0.03382018490768135	-0.3012357817136585
taxid1912855	2.4	1.0954451150103324	1.9178024780119232	8.259461581745489	coccus-shaped	Faecalimonas umbilicata	Faecalimonas	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	family	N1838	3365449.5	42.175	3076.5	89.19192471481449	0.0	0.181330140441461	0.05146616899786715	0.09451784726667656	0.17305755416771051	-0.0506861437000361	-0.742265231115526
taxid147268	1.0	0.34641016151377546	0.08336498342228849	1.0882796185405306		Thiomicrospira cyclica	Thiomicrospira	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000214825	1932455.0	46.98	1683.0	93.9963414413272	2.0	0.12876440903848899	-0.0123052334298347	0.10572102411379	0.11806097562917098	-0.0506749583399171	-0.48563529033382496
taxid558169	2.8284271247461903	0.7071067811865476	1.0181606733279591	6.283185307179588	rod-shaped	Lentibacillus jeotgali	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000224785	3775822.0	42.5	3775.0	83.8334540134572	4.0	0.0443291615486432	-0.110206689952526	-0.0262220552270501	0.11657709160759101	-0.00035976858449953303	-0.54508982000725
taxid125	2.23606797749979	1.224744871391589	2.1533493378295727	8.603605814318215	tear-drop	Pirellula staleyi	Pirellula	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	species	G000025185	6196199.0	57.46	4719.0	86.33825350025072	1.0	0.0763359961843166	-0.0910411832133246	-0.160352108462021	0.0997874168273422	-0.00774079737337255	-0.7281865853158991
taxid393087	1.4832396974191326	0.4472135954999579	0.20957069774276565	2.0838968152188624	rod-shaped	Gracilibacillus lacisalsi	Gracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000377765	4409254.0	36.81	4278.0	85.642922816422	0.0	0.113442137435361	-0.054016277699695	-0.0620129075043957	0.184930340186138	-0.0110936325360638	-0.6108357763685811
taxid375761	0.8	0.5	0.12435470920459593	1.2566370614359172	rod-shaped	Pseudooceanicola nanhaiensis	Pseudooceanicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000688295	4659730.0	67.93	4463.0	90.01184617992888	1.0	0.191501535483753	-0.0255469831981051	0.219657039669309	0.0543161238095085	-0.0486282356955116	-0.09014281891771
taxid2702	1.5	0.5	0.2617993877991494	2.3561944901923453		Gardnerella vaginalis	Gardnerella	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	N5963	1617545.0	42.02	1273.0	86.8803649975735	0.0	0.14760662911996397	0.0387826123138012	0.049001046466117006	0.10769482396763001	-0.0430465369185752	-0.565775543909222
taxid1708783	2.336664289109585	0.4898979485566356	0.4096696459504525	3.596266064571348	rod-shaped	Pseudomonas oceani	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5045115.0	62.165000000000006	4601.5	89.02287347525258	4.0	0.16030116388397397	-0.04968902372538755	0.12787189123334952	0.0163410149431491	-0.03592034876864475	-0.164787561635184
taxid1856850	2.727636339397171	0.9486832980505138	1.7045242782603969	8.129383191220251	rod-shaped	Rhizobium arenae	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10231	6973926.0	59.845	6608.0	87.21358616341865	1.0	0.143535059385479	0.06413377721740571	-0.02290872903301805	0.19206862835808253	-0.0115840429051754	-0.7377771273488379
taxid332186	3.1622776601683795	0.7483314773547882	1.2811312325317568	7.4343651138547395	rod-shaped	Shewanella xiamenensis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000712635	4672592.0	46.21	4068.0	86.85652417330681	0.0	0.138681704300419	-0.000499245597302054	0.0869463601800414	0.21214332658184598	-0.0379890194124592	-0.9775718319147141
taxid579922	2.5	0.6	0.6503096792930871	4.7123889803846915	rod-shaped	Indibacter alkaliphilus	Indibacter	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000295935	5036047.0	39.68	4353.0	89.15534346681038	1.0	0.0374607119166341	-0.19150494299429502	-0.0983191075194639	0.128350459287874	-0.00549815423724576	-0.667027520147889
taxid195907	3.0000000000000004	0.7	1.0647381101791404	6.5973445725385655	rod-shaped	Gillisia limnaea	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000243235	3966857.0	37.61	3536.0	86.89030131411343	2.0	0.0590292506253944	-0.16131428891528302	-0.0635622294963203	0.11331099731827	-0.00236781147334864	-0.44725198535854704
taxid1821621	1.9974984355438181	0.6928203230275509	0.6659767997961451	4.347673670937866	rod-shaped	Marinobacterium aestuarii	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9198	4380400.0	56.42	4227.0	91.54579905099676	1.0	0.169800773338946	0.0562741761619953	0.13828931821381302	0.18499795760133703	-0.0369543196704506	-0.7287096752508772
taxid474960	8.249999999999998	0.3499999999999999	0.7825183701316575	9.071348787240527	rod-shaped	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900110045	3178920.0	42.68	2935.0	88.70182326073005	1.0	0.0841302033550828	-0.101223409891185	-0.0237444031594592	0.0995332677958165	-0.024270893447157996	-0.564381939964647
taxid1141221	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Chryseobacterium taihuense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4506626.0	36.14	4179.0	88.31670622553133	1.0	0.145047106451487	0.0204458774374374	-0.0031880579838079104	0.198813003578886	-0.0177742469942684	-0.6931196666085
taxid1444770	1.933907960581372	0.31622776601683805	0.14360995248720132	1.9212579332321365	rod-shaped	Xylella taiwanensis	Xylella	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000576405	2733013.0	53.04	2795.0	76.63596916663037	1.0	0.10780799835318401	0.0333976957397516	0.277478276395062	0.0690088766225351	-0.0519232864077306	-0.356270867896704
taxid540060	0.8616263691415206	0.2917190429162965	0.051089606376267735	0.7896481720089522	rod-shaped	Limnohabitans planktonicus	Limnohabitans	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001270065	4742254.0	59.43	4066.0	88.86464116008969	1.0	0.16683496015778698	0.0375111865770815	0.0759324954805427	0.0637095873682729	-0.0475533004129755	-0.32111699650776504
taxid67081	1.7320508075688772	0.5916079783099616	0.421913420822958	3.2191745248034973	rods	Mycolicibacterium alvei	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5481	6255347.5	67.2	5998.0	92.81072296673872	2.0	0.135043757399221	0.024343558348569348	-0.127122674556332	0.12604854096309198	-0.010731395351551199	-0.44672904851532247
taxid525917	5.35	1.6	9.68448295346614	26.892033114728623	rod-shaped	Thiothrix lacustris	Thiothrix	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000621325	3718676.0	51.35	3605.0	92.93210809438627	1.0	0.1602924434269	0.0414380785536769	0.25676384924364604	0.0579059417878658	-0.0639419525992722	-0.3927101432178529
taxid1854498	1.4696938456699071	0.648074069840786	0.4135443700133998	2.9922742375437887	rod-shaped	Chryseobacterium nepalense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4506626.0	36.14	4179.0	88.31670622553133	1.0	0.145047106451487	0.0204458774374374	-0.0031880579838079104	0.198813003578886	-0.0177742469942684	-0.6931196666085
taxid1892555	7.9843597113356575	1.0392304845413265	6.4787380724366725	26.06764782282825	rod-shaped	Flaviaesturariibacter terrae	Flaviaesturariibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	family	N5687	5410659.0	44.23	4691.0	89.59162451246739	1.0	0.0934918597434937	-0.0951137056152165	-0.0234536008421166	0.13207325486727	-0.0254251261193102	-0.690640693070051
taxid246618	4.898979485566356	0.5	0.9291874491465042	7.695298980971184	rods	Bifidobacterium thermacidophilum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5964	2214656.0	60.48	1830.0	86.67043648395969	2.0	0.214673982197197	0.151701685223764	0.0712019069792856	0.14257970137678	-0.0364021781654163	-0.568429353827046
