taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom
85265	5.2915026221291805	0.7648529270389177	2.313238715208301	12.714720606047292	Phaeospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
85413	1.4623030104195855	0.7162059168194657	0.48854391660405244	3.290221616430448	Bosea	Boseaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
86671	4.69041575982343	0.7937253933193772	2.1898314917282984	11.695841867907522	Roseospira	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
86795	0.8511222447647323	0.5618409830390169	0.15755433961632864	1.502295025825507	Marmoricola	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
88138	1.8673829695144322	1.1291589790636214	1.437101901024607	6.624275081925135	Modestobacter	Geodermatophilaceae	Geodermatophilales	Actinomycetia	Actinobacteria	Bacteria
88723	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
89583	1.4976685818925524	0.7092624021351677	0.49408930569151466	3.337125430600509	Gluconacetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
89966	2.365865076442732	0.7335134166783109	0.8895186895091426	5.4519003365776495	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
90372	1297.5181636327682	72.08434242404262	4321316.367328074	293835.4970059436	Thiomargarita	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
91914	1.9267357372585825	0.7871958685061722	0.8090874319448397	4.764911420933385	Asaia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
92793	1.6124515496597098	0.8944271909999159	0.8258047957083317	4.530869359655592	Aquabacterium		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
93217	2.1743828604595987	0.634062484079267	0.6172465002202306	4.331296820125604	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
93368	1.4142135623730951	0.4898979485566356	0.23579178036561732	2.176559237081061	Pseudaminobacter	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
93681	2.0	0.5	0.3599741582238304	3.1415926535897927	Roseateles		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
93682	1.7320508075688772	0.7984359711335656	0.7305919786637215	4.344607970471376	Roseivivax	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
96492	1.0954451150103321	0.3223709795470626	0.07990280083955847	1.1094211335994262	Frigoribacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
97050	2.5307842072988582	0.608428796911741	0.6660216608103595	4.837430621306573	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
99906	3.906304598997658	0.7444511629111683	1.581017265002109	9.135917945476425	Alkalibacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
102106	1.8165902124584952	0.7071067811865476	0.6208132470437088	4.035448830278663	Collinsella	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
102115	27.10806010829534	27.10806010829534	10430.231366373546	2308.589694291356	Stanieria	Dermocarpellaceae	Pleurocapsales		Cyanobacteria	Bacteria
102231	4.503809522336474	4.503809522336474	47.83421670766313	63.725008533905985	Gloeocapsa	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria
102234	1.9339079605813718	1.9339079605813718	3.7870934826479834	11.749556524425827	Cyanobacterium	Geminocystaceae	Chroococcales		Cyanobacteria	Bacteria
104204	0.6324555320336759	0.43874821936960606	0.07350792183815871	0.8717565823576445	Streptomonospora	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
104264	2.8968787248999335	0.5696711197150659	0.6887387289108623	5.1844702867307095	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
104267	4.581947901013102	0.3656596959621201	0.4661069697436401	5.263530129351174	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
105591	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769383	Symploca	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria
106589	1.4136475372197583	0.7697093800545405	0.5280416269285259	3.418359959014233	Cupriavidus	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
106591	1.1264914463098457	0.4141928006300902	0.13317994784452789	1.4658188993963952	Ensifer	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
106633	5.5	0.4	0.6743952229706089	6.911503837897545	Thioalkalivibrio	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
109166	4.307691552197603	1.2961481396815722	5.080703314636482	17.540788502180266	Desulfofrigus	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
109168	3.46323526478487	0.648074069840786	1.0575574262070926	7.05109413902821	Desulfotalea	Desulfocapsaceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
109169	4.435430931986837	1.9685019685029528	11.460138282737821	27.429730899823973	Desulfofaba	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
109262	1.224744871391589	0.3872983346207417	0.12907768585830864	1.490188239869415	Halothiobacillus	Halothiobacillaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
110103	5.916079783099617	5.916079783099617	108.41782457704832	109.95574287564277	Anabaenopsis	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria
110932	1.6091961253251335	0.40668255818869603	0.1868860575961721	2.055958753655225	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
111142	2.199170919287895	0.6621425567705022	0.673593457991752	4.574676183421585	Alishewanella	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
111500	2.982534438243337	0.3739782192383996	0.30934460647072215	3.5041416130802023	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
111830	2.75	2.75	10.889218286270873	23.758294442772804	Defluviicoccus	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
112040	1.3	0.45	0.1828995973011808	1.837831702350029	Zobellia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
112987	0.4898979485566356	0.4898979485566356	0.06156239184776948	0.7539822368615503	Neochlamydia	Parachlamydiaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
114248	1.15	0.4	0.1277581012459849	1.4451326206513049	Tepidimonas		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
114627	7.059745037889115	0.3	0.4919553873425354	6.653652944174832	Alkaliphilus	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
115780	1.95	0.8	0.8461356213668509	4.900884539600076	Desulfotignum	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
119044	1.75	0.75	0.6626797003665971	4.123340357836604	Filomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
119977	1.5	1.5	1.7671458676442586	7.0685834705770345	Acidithiobacillus	Acidithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria
119979	1.2409673645990855	0.7071067811865476	0.3947666832845142	2.7567363654943153	Thermithiobacillus	Thermithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria
120212	0.9097676917292328	0.35953592505049203	0.07917512390205135	1.0275966371903944	Subtercola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
120376	1.928730152198591	0.5291502622129179	0.38536117326698666	3.2062719697765303	Salana	Beutenbergiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
120652	1.3416407864998738	0.6928203230275509	0.4187242911516898	2.9201606467010004	Methylocella	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
120831	1.8823626525567572	0.737782226832238	0.6805382294442339	4.362961283292631	Dyadobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
121871	3.758646052324025	0.6160140576482046	1.0504785076211176	7.273977047067397	Haloterrigena	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
124224	0.99498743710662	0.99498743710662	0.5157644617666685	3.1101767270538954	Brackiella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
125216	1.2613993462628612	0.8401420664799112	0.5329660184601274	3.329317433809742	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
125287	1.3164574432993692	0.7503701876218076	0.45801685062990394	3.1033607864579613	Ornithinimicrobium	Ornithinimicrobiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
129337	4.833219593371273	0.9747318971470021	3.3494117858722467	14.800336112886795	Geobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
129577	1.284523257866513	0.6928203230275509	0.3971914901501972	2.795840962154816	Oceanimonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
129957	1.1	0.5	0.18325957145940466	1.7278759594743864	Carboxydothermus	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
131079	2.17064220813931	0.6887246539984299	0.7204039182939707	4.69660186077897	Limnobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
133193	2.0	0.4	0.2345722514680379	2.5132741228718345	Alkalilimnicola	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
133925	1.2649110640673518	0.6	0.3010965098040434	2.3843011837910644	Olsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
134550	2.5922962793631443	0.8366600265340756	1.2718633578358476	6.81370817563567	Candidatus Xiphinematobacter			Spartobacteria	Verrucomicrobia	Bacteria
134813	3.316350655147012	0.8944271909999159	1.8804628969909727	9.318699574229317	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
135575	2.384356690116429	0.5797459409015188	0.5777532366236819	4.342689852737511	Idiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
136099	2.096224539203101	0.7266822153293943	0.7553066151251703	4.785553820645106	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
137583	1.5	0.5477225575051662	0.3102074191740443	2.5810817442954646	Thalassomonas	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
141948	3.464101615137755	0.7	1.2433453426970416	7.617957329783715	Thermomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
143222	2.6063377365463074	0.5056651771866673	0.4892501364885364	4.140412505435086	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
145260	5.007677883239979	0.46120544707172445	0.8092287828948075	7.255722857433799	Methanothermobacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
146825	4.5	0.75	1.8775924843720249	10.602875205865551	Halorhabdus	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
146936	1.7791146127741166	0.5924513275330598	0.43289082361549813	3.311360595199654	Azonexus	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
146937	1.85	0.5	0.3305217270964261	2.9059732045705577	Azospira	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
149698	2.1138611846887367	0.7693803514458212	0.8546022495194865	5.109370873402423	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
150203	1.394353688818715	0.5383563270955294	0.27525425642576873	2.358265209994512	Blastomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
150247	4.034739703549482	0.7217180918836607	1.54746071294769	9.148143888976273	Anoxybacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
150830	1.9364624090150904	0.6566315057592813	0.5784601332655106	3.994667720573534	Roseibium	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
151754	1.2	0.7	0.3720169300625912	2.638937829015426	Xenophilus	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
152161	0.9486832980505138	0.7071067811865476	0.27457751436927674	2.107444419312218	Stappia	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
152180	2.29128784747792	0.6928203230275509	0.7767327987843019	4.9871237292396495	Ahrensia	Ahrensiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
152267	1.7392165221522344	0.6758775713845803	0.542539011213375	3.692934119003333	Pigmentiphaga	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
153232	1.1	0.65	0.2931171395646227	2.2462387473167023	Oceanicaulis	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria
153265	2.6035290957444204	0.6116908849062523	0.6953882165983887	5.003159140132851	Aequorivita	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
153497	2.449489742783178	0.6928203230275509	0.8363735082332995	5.331459525790038	Kozakia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
154116	1.2257095902298143	0.6548681266812773	0.3336726647215091	2.521687757902724	Georgenia	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
155862	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	Methanothermococcus	Methanococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
157226	2.996843994743836	0.8844990797291972	1.6403705976300706	8.327437728127576	Jeotgalibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
157920	1.0954451150103321	0.7745966692414834	0.3847649490485592	2.6657297628950194	Cellulosimicrobium	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
158481	1.25	0.45	0.1749474408967817	1.7671458676442586	Hahella	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
158846	7.499999999999999	1.0	5.628686837681713	23.561944901923454	Megamonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
158851	1.25	0.6	0.29688050576423547	2.3561944901923453	Trabulsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
159191	7.483314773547884	7.483314773547884	219.4222493593946	175.92918860102844	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria
159345	4.0	0.6324555320336759	1.1904064729972763	7.94767061263688	Roseibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
160795	2.392936424911835	0.6352107140156328	0.688632282233554	4.775280068381572	Ureibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
160798	1.7320508075688774	0.6975501126412869	0.5685993148298522	3.79564785249082	Marinitoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria
162289	2.3021728866442674	1.4142135623730951	2.8757642242945587	10.228284638762611	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
162291	1.0	0.6	0.22619467105846522	1.8849555921538759	Planomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
162491	1.1	0.4	0.12147491593880534	1.3823007675795091	Oerskovia	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
165301	2.347336985944362	0.48645985581955753	0.40242524051972756	3.587338192452777	Lentzea	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria
165695	1.344503531323194	0.5953053121089481	0.31598087839802835	2.5144996404032365	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
165696	1.4178586719701696	0.5962396262773457	0.3354667846967359	2.6558506706306546	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
165697	1.082186823656001	0.46421678300368857	0.15474238257367157	1.5782396579303948	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
166953	1.2362012520314716	0.6639323383345912	0.3495494040556078	2.578474698833276	Kaistia	Kaistiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
167375	0.900407582701029	0.900407582701029	0.3822223281202109	2.5469953971753063	Cyanobium	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria
167639	1.6509636244473131	0.8818835036460052	0.8168123785181196	4.574025654607036	Ilyobacter	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
168658	3.464101615137755	0.8944271909999159	1.9892308442533089	9.73386882233667	Rhodoblastus	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
168934	2.036863114927212	0.5709201630551911	0.4710675754211806	3.6533148110388978	Thalassospira	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
169133	0.7306143574062803	0.6875344335370706	0.18572189261193506	1.578092764807622	Citricoccus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
171673	3.25	0.7	1.1609493851953279	7.147123286916778	Inquilinus	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
171868	1.0	0.6	0.22619467105846522	1.8849555921538759	Thermovibrio	Desulfurobacteriaceae	Desulfurobacteriales	Aquificae	Aquificae	Bacteria
172900	0.8062257748298549	0.8062257748298549	0.27439023856185624	2.042035224833366	Victivallis	Victivallaceae	Victivallales	Lentisphaeria	Lentisphaerae	Bacteria
173479	2.8284271247461903	0.7	0.9987091298336916	6.220036113421714	Gemmatimonas	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	Bacteria
174951	2.0	1.0	1.3089969389957472	6.2831853071795845	Ramlibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
175304	2.137509541782023	0.504105388035232	0.39103804544472187	3.385160573890805	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
178440	0.6000000000000001	0.6000000000000001	0.1130973355292326	1.1309733552923258	Opitutus	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
178469	2.4795954377687983	0.5321975573631552	0.5102262302984529	4.14575447545926	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
178898	2.449489742783178	0.5233175696960528	0.4892989812119153	4.027085160806352	Carboxydocella	Clostridiales Family XVI. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
180162	6.324555320336758	0.5291502622129179	1.3520536170951452	10.513779971646771	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
180541	1.161829808471476	0.5719214706818766	0.247613872773449	2.0875110751646098	Salinisphaera	Salinisphaeraceae	Salinisphaerales	Gammaproteobacteria	Proteobacteria	Bacteria
181069	4.0	0.75	1.6566992509164924	9.424777960769381	Proteocatella	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
